host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1777072544.827070,61840,1265208,2626,0,1921,2084,1972
1777072544.917089,61841,1265298,2623,0,1659,2072,2000
1777072545.007020,61842,1265388,2607,0,1440,2074,1963
1777072545.097269,61843,1265478,2624,0,1619,2081,1985
1777072545.186938,61844,1265569,2623,0,1740,2102,1975
1777072545.277192,61845,1265659,2628,0,1778,2089,1958
1777072545.367053,61846,1265749,2624,774,1741,2086,1879
1777072545.457237,61847,1265838,2624,1560,1504,2087,1876
1777072545.547151,61848,1265928,2611,1876,1228,2066,1715
1777072545.640830,61849,1266018,2591,1986,886,2049,1468
1777072545.726992,61850,1266109,2567,1831,668,2045,1370
1777072545.817230,61851,1266199,2476,255,0,1927,1176
1777072545.907220,61852,1266289,780,0,0,405,0
1777072545.997881,61853,1266378,0,0,0,0,0
1777072546.088082,61854,1266468,0,0,0,0,0
1777072546.178030,61855,1266558,3,0,0,0,1
1777072546.267441,61856,1266649,0,0,0,0,0
1777072546.357925,61857,1266739,0,0,0,0,0
1777072546.446943,61858,1266829,0,0,0,0,0
1777072546.536944,61859,1266918,0,0,0,0,0
1777072546.626928,61860,1267008,0,0,0,0,0
1777072546.716990,61861,1267098,0,0,0,0,0
1777072546.810849,61862,1267189,0,4,0,0,0
1777072546.896925,61863,1267279,0,0,1,0,0
1777072546.986845,61864,1267369,0,0,0,0,0
1777072547.076974,61865,1267458,0,0,0,0,0
1777072547.167260,61866,1267548,0,0,0,0,0
1777072547.257055,61867,1267638,0,0,0,0,0
1777072547.346995,61868,1267729,0,0,0,0,0
1777072547.437264,61869,1267819,0,0,0,0,0
1777072547.527051,61870,1267909,0,0,0,0,0
1777072547.617127,61871,1267999,0,0,0,0,4
1777072547.707132,61872,1268088,0,0,0,0,0
1777072547.796970,61873,1268178,0,0,0,0,8
1777072547.887969,61874,1268268,0,0,0,0,0
1777072547.978950,61875,1268359,0,0,0,0,3
1777072548.066837,61876,1268449,0,0,0,0,0
1777072548.157857,61877,1268539,0,0,2,0,8
1777072548.247903,61878,1268628,6,0,0,0,0
1777072548.336959,61879,1268718,0,0,0,0,0
1777072548.427277,61880,1268808,0,0,1,0,0
1777072548.517120,61881,1268899,0,0,0,0,0
1777072548.607122,61882,1268989,1,0,0,0,0
1777072548.696999,61883,1269079,0,0,0,0,0
1777072548.786991,61884,1269168,0,0,0,0,0
1777072548.922119,61885,1269258,0,0,0,0,0
1777072549.012197,61887,1269458,0,0,0,0,0
1777072549.102197,61888,1269484,0,0,0,0,0
1777072549.192233,61889,1269574,0,0,0,0,0
1777072549.282262,61890,1269664,0,0,0,0,0
1777072549.372247,61891,1269753,0,0,0,0,0
1777072549.462162,61892,1269843,0,0,0,0,0
1777072549.552213,61893,1269933,0,0,0,0,0
1777072549.642158,61894,1270024,0,0,0,0,0
1777072549.732236,61895,1270113,0,0,0,0,0
1777072549.823274,61896,1270203,0,0,0,0,0
1777072549.912167,61897,1270292,0,1,0,0,0
1777072550.001993,61898,1270382,0,0,0,0,0
1777072550.092223,61899,1270472,0,0,0,0,0
1777072550.182255,61900,1270564,0,2,0,0,0
1777072550.272255,61901,1270654,0,0,3,0,0
1777072550.361996,61902,1270744,0,0,0,0,0
1777072550.452111,61903,1270833,0,0,0,0,0
1777072550.542268,61904,1270923,0,0,0,0,0
1777072550.631935,61905,1271013,0,1,0,0,0
1777072550.722285,61906,1271104,0,0,0,0,0
1777072550.812188,61907,1271194,0,10,0,0,0
1777072550.902269,61908,1271284,0,0,0,0,0
1777072550.991999,61909,1271374,0,0,0,0,0
1777072551.083257,61910,1271463,0,0,0,0,0
1777072551.172262,61911,1271553,0,0,0,0,0
1777072551.263072,61912,1271644,0,0,0,0,0
1777072551.352328,61913,1271734,0,0,0,0,0
1777072551.442250,61914,1271824,0,0,0,0,0
1777072551.531940,61915,1271914,0,0,0,0,0
1777072551.622261,61916,1272003,0,0,0,0,0
1777072551.712148,61917,1272093,4,0,0,0,0
1777072551.802253,61918,1272184,0,0,0,0,0
1777072551.892262,61919,1272274,0,0,0,0,0
1777072551.982237,61920,1272364,0,0,0,0,0
1777072552.072069,61921,1272454,0,0,0,0,0
1777072552.162255,61922,1272543,0,0,0,0,0
1777072552.252235,61923,1272633,0,0,0,0,0
1777072552.342263,61924,1272724,0,0,0,0,0
1777072552.432203,61925,1272814,0,0,0,0,0
1777072552.522291,61926,1272904,0,0,0,0,0
