host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778609915.549514,102829,3092481,0,0,0,1,0
1778609915.638973,102830,3092491,0,0,0,0,0
1778609915.729037,102831,3092572,0,0,0,0,0
1778609915.819189,102832,3092662,0,0,0,0,0
1778609915.909031,102833,3092751,3,0,0,0,1
1778609915.999230,102834,3092842,0,0,0,0,0
1778609916.134097,102836,3093041,0,0,0,0,0
1778609916.224233,102837,3093067,0,0,0,0,0
1778609916.314032,102838,3093157,0,0,0,0,1
1778609916.404294,102839,3093247,0,0,0,0,0
1778609916.494158,102840,3093336,0,0,0,0,0
1778609916.584096,102841,3093427,0,2,0,0,0
1778609916.674220,102842,3093517,0,0,0,0,0
1778609916.763882,102843,3093607,0,0,0,0,0
1778609916.854037,102844,3093697,0,0,0,0,0
1778609916.989234,102845,3093787,0,0,0,0,0
1778609917.079166,102847,3093986,0,0,0,0,0
1778609917.169231,102848,3094012,0,0,0,0,0
1778609917.259224,102849,3094102,0,0,1,0,2
1778609917.348973,102850,3094192,0,0,0,0,0
1778609917.439019,102851,3094282,0,0,0,0,0
1778609917.529167,102852,3094372,0,0,4,0,0
1778609917.619215,102853,3094461,0,0,0,0,0
1778609917.709118,102854,3094552,0,0,0,0,0
1778609917.799204,102855,3094642,0,0,0,0,0
1778609917.889257,102856,3094732,0,0,0,6,0
1778609917.979221,102857,3094822,0,0,0,0,0
1778609918.069233,102858,3094912,0,0,0,0,0
1778609918.159236,102859,3095001,0,0,0,0,0
1778609918.249216,102860,3095092,0,0,0,0,0
1778609918.383994,102861,3095182,0,0,3,0,0
1778609918.474216,102863,3095381,0,0,2,0,0
1778609918.564228,102864,3095407,0,0,0,0,0
1778609918.654312,102865,3095497,0,0,0,0,0
1778609918.744215,102866,3095586,0,0,0,0,0
1778609918.879235,102868,3095787,0,0,0,0,0
1778609918.969254,102869,3095812,0,0,0,0,0
1778609919.059224,102870,3095902,0,0,0,0,0
1778609919.149207,102871,3095992,0,0,0,0,0
1778609919.239216,102872,3096082,0,0,0,0,0
1778609919.329219,102873,3096172,0,0,0,0,0
1778609919.419852,102874,3096262,0,0,0,1,0
1778609919.509113,102875,3096352,0,0,0,0,0
1778609919.599195,102876,3096442,0,0,0,0,0
1778609919.734217,102878,3096641,0,0,0,0,0
1778609919.869211,102879,3096666,0,0,0,0,0
1778609919.960003,102881,3096867,0,0,0,0,0
1778609920.049189,102882,3096892,0,0,0,0,0
1778609920.139230,102883,3096982,0,0,0,0,0
1778609920.229125,102884,3097072,0,0,0,0,0
1778609920.319819,102885,3097162,0,0,3,0,0
1778609920.409235,102886,3097251,0,0,0,0,0
1778609920.499012,102887,3097342,0,0,0,0,2
1778609920.589241,102888,3097431,0,0,0,0,0
1778609920.769247,102890,3097630,0,0,0,0,0
1778609920.859220,102892,3097765,0,0,0,0,0
1778609920.949210,102893,3097791,0,0,0,0,0
1778609921.129242,102895,3097992,0,0,0,0,0
1778609921.220216,102896,3098062,0,0,0,0,0
1778609921.308983,102897,3098152,0,0,0,0,0
1778609921.399196,102898,3098242,0,0,0,0,0
1778609921.489090,102899,3098332,0,0,0,0,0
1778609921.579219,102900,3098422,0,0,0,0,0
1778609921.669207,102901,3098512,0,0,0,0,0
1778609921.759227,102902,3098602,0,0,0,0,0
1778609921.849170,102903,3098692,0,9,0,0,0
1778609921.939230,102904,3098782,0,0,0,0,0
1778609922.029042,102905,3098872,0,0,0,0,0
