host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778611736.958632,224734,4913913,0,0,0,0,0
1778611737.050027,224735,4913922,0,0,0,2,0
1778611737.138994,224736,4914004,0,0,0,0,0
1778611737.229104,224737,4914094,0,0,0,0,0
1778611737.319134,224738,4914185,0,0,0,0,0
1778611737.409048,224739,4914275,0,0,0,0,0
1778611737.499312,224740,4914365,0,0,0,0,0
1778611737.589110,224741,4914455,0,0,0,0,0
1778611737.679103,224742,4914544,0,0,0,0,0
1778611737.769294,224743,4914634,0,0,0,0,0
1778611737.859231,224744,4914725,0,0,0,0,0
1778611737.949290,224745,4914815,0,0,0,0,0
1778611738.039261,224746,4914905,0,0,0,3,0
1778611738.129282,224747,4914995,0,0,0,0,0
1778611738.219154,224748,4915084,0,0,0,0,0
1778611738.309285,224749,4915174,0,0,0,0,0
1778611738.399282,224750,4915265,0,0,0,0,0
1778611738.489225,224751,4915355,0,0,0,0,0
1778611738.578926,224752,4915445,0,0,0,0,0
1778611738.669168,224753,4915535,0,0,0,0,0
1778611738.759221,224754,4915625,0,0,0,0,0
1778611738.849293,224755,4915714,0,0,0,0,0
1778611738.939349,224756,4915805,0,0,0,0,0
1778611739.029242,224757,4915895,0,0,0,0,0
1778611739.121016,224758,4915985,0,0,0,3,0
1778611739.209265,224759,4916075,0,0,0,0,0
1778611739.299230,224760,4916165,0,0,0,0,0
1778611739.389284,224761,4916254,0,0,0,0,0
1778611739.479223,224762,4916344,0,0,0,0,0
1778611739.569220,224763,4916435,0,0,0,0,0
1778611739.659139,224764,4916525,0,0,0,1,0
1778611739.749140,224765,4916615,2,0,0,1,0
1778611739.839207,224766,4916705,0,0,0,0,0
1778611739.929229,224767,4916794,0,0,0,2,0
1778611740.019214,224768,4916884,0,0,0,0,0
1778611740.109225,224769,4916975,0,0,0,0,0
1778611740.199073,224770,4917065,0,0,0,0,0
1778611740.334225,224772,4917264,0,0,0,0,0
1778611740.469212,224773,4917290,1,0,0,0,0
1778611740.559224,224775,4917489,0,0,0,0,0
1778611740.649035,224776,4917515,5,0,0,0,0
1778611740.739320,224777,4917605,0,1,0,0,0
1778611740.874233,224778,4917695,0,0,0,0,0
1778611740.964247,224780,4917894,1,0,0,1,0
1778611741.054229,224781,4917919,0,0,0,6,3
1778611741.144153,224782,4918009,0,0,0,0,0
1778611741.234227,224783,4918100,0,0,0,0,0
1778611741.324229,224784,4918189,0,0,0,0,0
1778611741.414237,224785,4918279,0,1,0,0,0
1778611741.504083,224786,4918369,0,0,0,0,4
1778611741.639167,224788,4918568,0,0,0,0,0
1778611741.730919,224789,4918595,0,0,0,0,0
1778611741.819228,224790,4918685,0,3,0,0,0
1778611741.908995,224791,4918775,0,0,0,0,0
1778611741.999272,224792,4918865,0,0,0,0,0
1778611742.089278,224793,4918955,0,0,0,0,0
1778611742.179260,224794,4919044,4,0,0,0,0
1778611742.269131,224795,4919135,0,0,0,0,0
1778611742.359250,224796,4919225,0,0,0,0,0
1778611742.449254,224797,4919315,0,0,0,0,0
1778611742.539229,224798,4919405,0,6,0,0,0
1778611742.629154,224799,4919495,0,0,0,0,0
1778611742.719142,224800,4919584,0,0,1,0,0
1778611742.809054,224801,4919675,0,0,0,0,0
1778611742.899266,224802,4919765,0,0,0,0,3
1778611742.989251,224803,4919855,0,2,0,2,0
1778611743.079229,224804,4919945,0,0,0,0,2
1778611743.169110,224805,4920035,0,0,2,0,0
1778611743.259218,224806,4920125,0,0,0,0,0
1778611743.349223,224807,4920214,0,0,0,0,0
1778611743.439229,224808,4920305,0,0,0,0,0
1778611743.529268,224809,4920394,0,0,0,0,0
1778611743.619231,224810,4920484,0,0,0,0,0
1778611743.709219,224811,4920574,0,0,0,0,0
1778611743.799984,224812,4920664,0,0,0,0,0
1778611743.889230,224813,4920753,0,0,0,0,0
1778611743.979236,224814,4920845,0,0,0,0,0
1778611744.069222,224815,4920935,0,0,0,4,0
1778611744.159224,224816,4921025,0,0,0,0,0
1778611744.249221,224817,4921115,0,0,0,0,0
1778611744.338950,224818,4921205,0,0,0,0,0
1778611744.428956,224819,4921294,0,0,0,0,0
1778611744.565225,224820,4921385,0,0,0,0,0
1778611744.654248,224822,4921584,0,0,0,0,0
1778611744.744136,224823,4921610,0,0,0,0,0
1778611744.834130,224824,4921700,0,0,0,0,0
1778611744.924256,224825,4921790,0,0,0,0,0
1778611745.014133,224826,4921880,0,0,0,0,0
