host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778611967.230227,241179,5144097,0,0,7,0,0
1778611967.320199,241180,5144187,0,0,0,0,0
1778611967.410187,241181,5144277,0,0,0,1,0
1778611967.500210,241182,5144367,0,0,0,0,0
1778611967.590117,241183,5144457,0,0,0,0,0
1778611967.680236,241184,5144547,0,0,0,0,0
1778611967.770100,241185,5144637,0,0,0,0,0
1778611967.860923,241186,5144727,0,0,0,0,16
1778611967.950230,241187,5144817,0,0,0,0,0
1778611968.040229,241188,5144907,0,0,0,0,0
1778611968.130127,241189,5144997,0,2,0,0,0
1778611968.310287,241191,5145197,0,0,0,0,0
1778611968.401873,241193,5145332,0,0,0,0,0
1778611968.490064,241194,5145357,0,2,4,0,1
1778611968.580220,241195,5145447,0,0,1,0,0
1778611968.669976,241196,5145537,0,0,0,0,6
1778611968.760166,241197,5145627,0,0,0,0,0
1778611968.850221,241198,5145717,0,0,10,0,1
1778611968.939845,241199,5145807,0,0,0,0,0
1778611969.075220,241201,5146006,0,0,0,8,0
1778611969.165176,241202,5146032,0,0,0,0,0
1778611969.255224,241203,5146122,0,0,0,0,0
1778611969.345215,241204,5146212,0,0,0,0,0
1778611969.437009,241205,5146302,0,0,0,0,0
1778611969.525223,241206,5146392,0,0,0,0,0
1778611969.615240,241207,5146482,0,0,0,0,0
1778611969.705211,241208,5146572,0,0,0,0,0
1778611969.794962,241209,5146662,0,0,0,0,0
1778611969.885022,241210,5146752,0,0,0,0,0
1778611969.975073,241211,5146842,0,0,0,0,0
1778611970.065219,241212,5146932,0,0,0,0,0
1778611970.155206,241213,5147022,0,0,0,0,0
1778611970.245233,241214,5147112,0,0,0,0,0
1778611970.335226,241215,5147202,0,0,0,0,0
1778611970.425236,241216,5147292,0,0,0,0,0
1778611970.515013,241217,5147382,0,0,0,0,0
1778611970.605298,241218,5147472,1,0,0,1,0
1778611970.695000,241219,5147562,0,1,0,0,0
1778611970.830238,241220,5147652,0,0,0,0,0
1778611970.920215,241222,5147851,0,0,0,0,0
1778611971.012955,241223,5147877,0,0,0,0,0
1778611971.100214,241224,5147966,0,0,0,0,0
1778611971.190229,241225,5148056,0,0,0,0,0
1778611971.280252,241226,5148146,0,0,0,6,0
1778611971.370272,241227,5148236,0,0,0,0,0
1778611971.459929,241228,5148326,0,0,0,0,0
1778611971.549937,241229,5148417,0,0,0,0,0
1778611971.640105,241230,5148507,0,0,0,2,0
