host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1777664206.224704,151573,1482326,0,0,10,0,0
1777664206.359851,151575,1482445,0,0,0,1,0
1777664206.450970,151576,1482465,0,0,0,0,0
1777664206.540277,151577,1482556,0,8,0,0,0
1777664206.630138,151578,1482646,0,0,0,0,0
1777664206.765250,151580,1482845,0,0,1,0,0
1777664206.855253,151581,1482871,0,0,0,0,0
1777664206.945176,151582,1482960,2,0,0,0,0
1777664207.035285,151583,1483050,0,0,0,0,0
1777664207.125227,151584,1483141,0,0,0,0,0
1777664207.215180,151585,1483230,0,0,0,0,14
1777664207.305140,151586,1483320,620,1233,0,4,0
1777664207.440256,151587,1483410,1801,1245,0,0,0
1777664207.575013,151589,1483609,1556,2326,0,0,0
1777664207.665193,151591,1483746,1324,2846,0,0,0
1777664207.755078,151592,1483771,1341,2869,0,0,0
1777664207.845198,151593,1483861,1512,2949,0,0,0
1777664207.935133,151594,1483951,1620,2996,0,0,0
1777664208.025140,151595,1484041,1671,3001,0,0,0
1777664208.115152,151596,1484130,1815,3015,0,0,0
1777664208.205162,151597,1484221,1842,3030,0,0,0
1777664208.295198,151598,1484311,1851,3038,0,0,0
1777664208.385204,151599,1484401,1870,3028,0,0,0
1777664208.475115,151600,1484491,1885,3020,0,0,0
1777664208.564978,151601,1484581,1924,3007,0,0,1
1777664208.655195,151602,1484670,1960,2939,12,0,0
1777664208.745202,151603,1484761,1982,2888,0,0,0
1777664208.835209,151604,1484851,2017,2929,0,0,0
1777664208.925120,151605,1484941,2032,2996,0,0,5
1777664209.015213,151606,1485031,2046,3043,0,0,0
1777664209.105852,151607,1485121,2056,3055,0,0,0
1777664209.195221,151608,1485210,2059,3038,10,0,0
1777664209.284957,151609,1485301,2071,3004,0,0,9
1777664209.375145,151610,1485391,2087,3007,3,0,0
1777664209.465204,151611,1485481,2084,3000,0,0,0
1777664209.555096,151612,1485571,2020,2857,0,0,3
1777664209.690240,151613,1485661,1112,1255,0,0,2
1777664209.779984,151615,1485860,0,0,0,0,0
1777664209.870113,151616,1485886,0,0,0,0,0
1777664209.960225,151617,1485976,0,0,0,0,0
