host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778611349.275129,206011,4526137,0,0,0,0,0
1778611349.364241,206012,4526227,0,0,0,0,0
1778611349.454122,206013,4526317,0,0,0,0,0
1778611349.544238,206014,4526408,0,0,0,0,0
1778611349.679211,206015,4526498,0,0,0,0,0
1778611349.769145,206017,4526697,0,0,0,0,0
1778611349.859220,206018,4526722,0,0,1,0,0
1778611349.948995,206019,4526812,0,0,0,0,1
1778611350.039230,206020,4526902,0,0,0,0,0
1778611350.129218,206021,4526993,0,0,0,0,0
1778611350.218906,206022,4527083,0,0,3,0,0
1778611350.309231,206023,4527172,0,0,0,0,0
1778611350.399105,206024,4527262,0,0,0,0,0
1778611350.489102,206025,4527352,0,0,0,0,0
1778611350.579281,206026,4527442,0,0,4,0,2
1778611350.669240,206027,4527533,0,0,0,0,0
1778611350.759155,206028,4527623,0,0,0,0,0
1778611350.850212,206029,4527712,0,0,0,0,0
1778611350.939234,206030,4527802,0,0,0,0,0
1778611351.029025,206031,4527892,0,0,0,0,0
1778611351.120222,206032,4527982,2,0,0,0,5
1778611351.209208,206033,4528073,0,0,0,0,0
1778611351.344231,206035,4528272,1,0,0,0,0
1778611351.434213,206036,4528297,3,0,1,0,0
1778611351.526003,206037,4528387,0,0,0,0,0
1778611351.614232,206038,4528477,1,0,1,0,0
1778611351.704234,206039,4528567,0,0,0,0,0
1778611351.794156,206040,4528658,0,2,0,0,0
1778611351.885148,206041,4528748,0,0,0,0,0
1778611351.973986,206042,4528837,0,0,0,0,0
1778611352.064141,206043,4528927,0,0,0,0,0
1778611352.154124,206044,4529017,0,0,0,4,0
1778611352.244241,206045,4529107,0,0,0,0,0
1778611352.334248,206046,4529198,12,0,0,0,0
1778611352.424213,206047,4529288,0,0,0,0,0
1778611352.514220,206048,4529377,0,0,0,0,0
1778611352.604000,206049,4529467,0,0,0,0,0
1778611352.695229,206050,4529557,0,0,0,0,0
1778611352.784116,206051,4529647,0,0,0,0,0
1778611352.874232,206052,4529738,0,0,0,0,0
1778611352.964222,206053,4529828,0,0,0,0,0
1778611353.054226,206054,4529917,0,0,0,0,1
1778611353.144236,206055,4530007,0,0,0,0,0
1778611353.234128,206056,4530097,0,0,0,0,0
1778611353.324215,206057,4530187,0,0,0,0,0
1778611353.414186,206058,4530278,0,0,0,2,0
1778611353.504241,206059,4530368,0,0,0,0,0
1778611353.594459,206060,4530458,0,0,0,0,0
1778611353.684230,206061,4530547,0,0,0,0,0
1778611353.774222,206062,4530637,0,0,0,0,0
1778611353.864115,206063,4530727,0,0,0,0,0
1778611353.954227,206064,4530818,0,1,0,0,0
1778611354.044249,206065,4530908,0,0,0,2,0
1778611354.134912,206066,4530998,0,0,0,0,0
1778611354.224224,206067,4531087,0,0,0,0,8
1778611354.314208,206068,4531177,0,0,0,0,2
1778611354.407039,206069,4531267,0,0,0,0,10
1778611354.494224,206070,4531358,0,0,0,0,0
1778611354.629149,206071,4531448,0,0,1,0,0
1778611354.719095,206073,4531647,0,0,0,0,0
1778611354.809093,206074,4531672,0,0,0,0,0
1778611354.900240,206075,4531762,0,11,0,0,0
1778611354.989228,206076,4531852,0,0,0,0,0
1778611355.079218,206077,4531943,0,0,0,0,0
1778611355.171905,206078,4532033,0,0,0,0,0
1778611355.259240,206079,4532123,0,0,0,17,0
1778611355.349164,206080,4532212,0,0,0,0,0
1778611355.439221,206081,4532302,1,0,0,1,0
1778611355.529166,206082,4532392,0,0,0,0,0
1778611355.619123,206083,4532483,0,0,0,0,0
1778611355.711008,206084,4532573,0,0,0,0,0
1778611355.798907,206085,4532663,0,0,0,0,0
1778611355.889218,206086,4532752,0,0,0,2,0
1778611355.979241,206087,4532842,0,0,0,1,0
1778611356.069193,206088,4532932,0,0,0,0,0
1778611356.159235,206089,4533023,0,0,0,0,0
1778611356.250126,206090,4533113,1,0,0,0,0
1778611356.340222,206091,4533203,0,1,0,0,1
1778611356.429004,206092,4533292,0,0,0,0,0
1778611356.519229,206093,4533382,8,1,0,0,0
