host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778612249.070149,260803,5425941,0,0,0,0,0
1778612249.160157,260804,5426031,0,0,0,0,0
1778612249.252891,260805,5426121,0,0,0,0,0
1778612249.340111,260806,5426210,0,0,0,0,0
1778612249.430044,260807,5426301,0,0,0,0,0
1778612249.565013,260808,5426391,0,0,0,0,0
1778612249.655145,260810,5426590,0,0,0,0,0
1778612249.745133,260811,5426616,0,0,0,0,0
1778612249.835146,260812,5426706,0,0,0,0,0
1778612249.925149,260813,5426795,0,0,0,0,0
1778612250.015149,260814,5426886,0,0,1,0,0
1778612250.105155,260815,5426976,1949,0,0,0,0
1778612250.195145,260816,5427066,2603,0,1,1,0
1778612250.285144,260817,5427156,2648,0,6,0,0
1778612250.375151,260818,5427246,2687,4,21,0,0
1778612250.465107,260819,5427335,2679,0,32,0,1
1778612250.555155,260820,5427426,2643,0,65,0,0
1778612250.645149,260821,5427516,2683,0,77,0,0
1778612250.735133,260822,5427606,2794,0,110,0,0
1778612250.825020,260823,5427696,2703,0,131,0,0
1778612250.915070,260824,5427786,2188,0,136,0,0
1778612251.005235,260825,5427875,0,0,135,0,0
1778612251.095227,260826,5427966,0,0,0,0,0
1778612251.185163,260827,5428056,0,0,0,0,0
1778612251.275000,260828,5428146,0,0,0,0,0
1778612251.366030,260829,5428236,0,0,0,0,0
1778612251.455167,260830,5428326,0,0,0,0,0
1778612251.545220,260831,5428416,0,0,0,0,0
1778612251.635077,260832,5428506,0,0,0,0,0
1778612251.725228,260833,5428596,0,0,0,0,0
1778612251.815227,260834,5428686,0,0,3,0,0
1778612251.905240,260835,5428776,0,0,0,0,0
1778612251.995223,260836,5428866,0,0,0,0,0
1778612252.085219,260837,5428956,0,0,0,0,0
1778612252.175216,260838,5429046,0,0,2,0,0
1778612252.265215,260839,5429136,0,0,0,0,0
1778612252.355235,260840,5429226,0,0,0,0,0
1778612252.445004,260841,5429316,0,3,0,0,0
1778612252.535215,260842,5429406,0,0,0,0,0
1778612252.625218,260843,5429496,0,0,0,0,0
1778612252.715216,260844,5429585,0,0,1,0,0
1778612252.805220,260845,5429676,0,0,0,0,0
1778612252.895236,260846,5429765,0,0,0,0,0
1778612252.985226,260847,5429855,0,0,0,0,0
1778612253.075237,260848,5429945,0,0,0,0,0
1778612253.165013,260849,5430035,0,0,1,0,0
1778612253.255226,260850,5430125,0,0,0,0,0
1778612253.345241,260851,5430216,1,0,0,0,0
1778612253.434997,260852,5430306,0,0,0,0,0
1778612253.525139,260853,5430396,0,0,0,0,0
1778612253.615131,260854,5430486,0,0,0,0,0
1778612253.705220,260855,5430576,0,0,0,0,0
1778612253.795207,260856,5430666,0,0,0,9,0
1778612253.885083,260857,5430756,0,0,0,0,2
1778612253.975003,260858,5430846,0,0,0,0,0
1778612254.065225,260859,5430936,0,0,0,0,0
1778612254.155221,260860,5431026,0,0,1,0,0
1778612254.245161,260861,5431116,0,0,0,0,0
1778612254.335212,260862,5431206,0,0,0,0,4
1778612254.425248,260863,5431296,0,0,0,0,0
1778612254.515004,260864,5431386,0,0,0,0,0
1778612254.605226,260865,5431476,0,0,0,0,0
1778612254.695222,260866,5431566,0,0,0,0,0
1778612254.784988,260867,5431656,0,0,0,0,0
1778612254.874168,260868,5431746,0,0,0,0,1
1778612254.965032,260869,5431836,0,0,1,4,0
1778612255.054233,260870,5431926,0,0,7,0,0
1778612255.144223,260871,5432016,0,0,46,0,0
1778612255.234226,260872,5432106,0,0,8,0,12
1778612255.324207,260873,5432196,0,0,42,0,0
1778612255.414073,260874,5432286,0,0,39,0,0
1778612255.504097,260875,5432376,0,0,23,0,0
1778612255.594227,260876,5432466,0,4,15,0,0
1778612255.685010,260877,5432556,0,0,16,0,0
1778612255.775243,260878,5432646,0,1,0,0,0
1778612255.864249,260879,5432736,0,0,0,0,0
1778612255.954171,260880,5432826,0,0,0,2,0
1778612256.044975,260881,5432916,0,0,0,0,0
1778612256.134235,260882,5433006,0,0,0,0,0
1778612256.225248,260883,5433096,0,0,0,0,0
1778612256.314215,260884,5433186,0,0,0,0,0
1778612256.404083,260885,5433276,0,0,0,0,0
1778612256.494212,260886,5433366,0,0,0,0,0
1778612256.584890,260887,5433456,1,0,0,0,0
1778612256.674133,260888,5433546,0,0,0,0,0
1778612256.764200,260889,5433635,0,0,0,0,0
1778612256.854227,260890,5433725,0,0,2,0,0
1778612256.944231,260891,5433815,0,0,0,0,0
1778612257.034166,260892,5433905,0,0,0,0,0
1778612257.124007,260893,5433995,0,0,0,0,0
1778612257.214212,260894,5434086,0,0,0,0,0
1778612257.304130,260895,5434176,0,0,2,0,0
1778612257.394194,260896,5434266,0,0,0,0,0
1778612257.484202,260897,5434356,0,0,0,0,0
1778612257.574163,260898,5434446,0,0,0,0,0
1778612257.664026,260899,5434536,0,0,0,0,0
1778612257.754216,260900,5434626,0,0,0,0,0
1778612257.845110,260901,5434716,0,0,1,0,0
1778612257.934010,260902,5434806,0,0,0,0,2
1778612258.024219,260903,5434896,0,0,0,0,0
1778612258.114238,260904,5434986,0,0,0,0,0
1778612258.204226,260905,5435076,0,0,0,0,0
1778612258.294251,260906,5435166,0,0,0,0,0
1778612258.384234,260907,5435256,0,0,0,0,0
1778612258.474238,260908,5435346,0,0,0,0,1
1778612258.564111,260909,5435436,0,0,0,0,0
1778612258.654230,260910,5435526,0,0,3,4,0
1778612258.744228,260911,5435616,0,0,0,0,0
1778612258.834228,260912,5435707,0,0,0,0,2
1778612258.969233,260913,5435796,0,0,0,1,0
1778612259.059231,260915,5435996,0,0,0,0,0
1778612259.149226,260916,5436021,0,4,1,0,0
1778612259.239034,260917,5436111,0,0,0,0,0
1778612259.329232,260918,5436201,0,0,0,0,0
1778612259.419147,260919,5436291,0,8,0,0,0
1778612259.509215,260920,5436381,0,0,0,0,0
1778612259.599359,260921,5436471,0,8,0,0,0
1778612259.689238,260922,5436561,0,0,0,0,0
1778612259.779107,260923,5436651,0,0,0,0,0
1778612259.869124,260924,5436741,0,0,0,0,0
1778612259.959075,260925,5436832,0,0,1,0,0
1778612260.049228,260926,5436921,0,0,0,0,0
1778612260.139124,260927,5437011,0,0,0,0,0
1778612260.229013,260928,5437101,0,0,15,0,0
1778612260.319170,260929,5437191,3,0,0,0,0
1778612260.409173,260930,5437281,0,0,0,0,0
1778612260.499159,260931,5437372,0,0,0,0,0
1778612260.589183,260932,5437461,0,0,0,0,0
1778612260.679014,260933,5437551,0,0,0,0,0
1778612260.769936,260934,5437641,0,0,0,0,0
1778612260.859083,260935,5437731,0,0,0,0,0
1778612260.949245,260936,5437821,0,0,0,0,0
1778612261.039087,260937,5437912,0,0,0,0,0
1778612261.129148,260938,5438001,0,0,0,0,0
1778612261.219223,260939,5438091,1,0,0,0,0
1778612261.308997,260940,5438181,0,0,0,0,0
1778612261.399216,260941,5438271,0,0,0,1,8
1778612261.489227,260942,5438361,0,1,0,0,0
1778612261.579230,260943,5438452,0,0,0,0,0
1778612261.669088,260944,5438541,0,0,0,0,0
1778612261.759225,260945,5438631,2,0,0,0,9
1778612261.849023,260946,5438721,0,0,0,0,5
1778612261.939130,260947,5438811,0,0,0,0,0
1778612262.029218,260948,5438901,0,0,0,0,0
1778612262.119135,260949,5438992,2,0,0,0,6
1778612262.209217,260950,5439082,0,0,0,0,0
1778612262.299223,260951,5439171,0,0,0,0,0
1778612262.389236,260952,5439261,0,0,0,0,3
1778612262.478964,260953,5439351,0,0,0,0,0
1778612262.569216,260954,5439441,0,0,0,0,0
1778612262.660071,260955,5439531,0,0,0,0,0
1778612262.749245,260956,5439622,0,0,0,0,0
1778612262.839221,260957,5439710,0,0,0,0,0
1778612262.929169,260958,5439800,0,0,0,0,0
1778612263.019244,260959,5439890,0,0,0,0,0
1778612263.109229,260960,5439980,0,0,0,0,1
1778612263.199230,260961,5440070,0,0,0,0,0
1778612263.289229,260962,5440162,0,0,0,0,0
1778612263.379892,260963,5440251,0,0,0,0,0
