host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778610870.823539,166576,4047770,0,0,0,0,0
1778610870.914050,166577,4047780,0,0,0,0,0
1778610871.004172,166578,4047862,0,0,0,0,0
1778610871.094063,166579,4047953,0,0,0,0,0
1778610871.185020,166580,4048041,0,0,0,0,0
1778610871.274071,166581,4048131,0,0,0,0,0
1778610871.409165,166582,4048221,0,0,0,0,0
1778610871.499150,166584,4048420,0,0,0,0,0
1778610871.589182,166585,4048448,0,0,0,0,0
1778610871.725023,166587,4048647,0,0,0,0,0
1778610871.813977,166588,4048672,0,0,0,0,0
1778610871.904167,166589,4048762,0,0,0,0,0
1778610871.994163,166590,4048852,0,0,0,0,0
1778610872.084154,166591,4048942,0,0,0,0,0
1778610872.219894,166592,4049033,0,0,0,0,0
1778610872.309138,166594,4049232,0,0,0,0,0
1778610872.399141,166595,4049257,0,0,0,0,0
1778610872.489136,166596,4049347,0,0,0,0,0
1778610872.579150,166597,4049437,0,0,0,0,0
1778610872.669071,166598,4049528,0,0,0,0,0
1778610872.759937,166599,4049618,0,0,0,0,0
1778610872.848933,166600,4049708,0,0,0,0,0
1778610872.939150,166601,4049797,0,0,4,0,0
1778610873.029148,166602,4049887,0,0,0,0,0
1778610873.119151,166603,4049977,0,0,0,0,0
1778610873.209155,166604,4050067,0,0,0,0,0
1778610873.299029,166605,4050158,0,0,0,0,0
1778610873.389160,166606,4050247,0,0,0,0,0
1778610873.524151,166607,4050336,0,0,0,0,0
1778610873.614150,166609,4050536,0,0,0,0,0
1778610873.704157,166610,4050561,0,0,2,0,0
1778610873.794988,166611,4050653,0,0,1,0,0
1778610873.884178,166612,4050743,0,0,0,0,0
1778610873.974147,166613,4050833,0,0,0,1,0
1778610874.064156,166614,4050922,0,0,0,0,1
1778610874.154106,166615,4051012,0,0,0,0,0
1778610874.244123,166616,4051102,0,0,0,0,5
1778610874.334017,166617,4051193,0,0,0,0,0
1778610874.424173,166618,4051283,5,4,0,0,0
1778610874.514139,166619,4051373,0,0,0,0,0
1778610874.604150,166620,4051462,0,0,0,0,0
1778610874.694156,166621,4051552,0,0,0,0,0
1778610874.784152,166622,4051642,0,0,0,0,0
1778610874.874051,166623,4051732,0,0,0,0,0
1778610874.964175,166624,4051823,0,0,0,0,0
1778610875.054156,166625,4051912,0,0,0,0,0
1778610875.144081,166626,4052001,0,0,0,0,0
1778610875.234083,166627,4052091,0,0,0,0,0
1778610875.324159,166628,4052181,0,2,0,0,0
1778610875.414088,166629,4052271,0,0,0,0,0
1778610875.504151,166630,4052363,1,0,0,0,12
1778610875.594158,166631,4052453,0,11,0,0,0
1778610875.684179,166632,4052542,0,0,0,0,0
1778610875.774153,166633,4052632,0,10,0,0,1
1778610875.864181,166634,4052722,0,0,0,0,0
1778610875.954174,166635,4052812,0,0,0,0,0
1778610876.044156,166636,4052903,0,0,0,0,0
1778610876.134164,166637,4052993,0,0,0,0,0
1778610876.224028,166638,4053083,2,0,0,0,0
1778610876.314151,166639,4053172,0,0,0,0,0
1778610876.405910,166640,4053262,0,0,0,0,0
1778610876.494132,166641,4053352,0,0,3,0,6
1778610876.584154,166642,4053443,0,0,0,0,0
1778610876.674141,166643,4053533,0,1,0,0,0
1778610876.764139,166644,4053623,0,0,0,0,0
1778610876.854031,166645,4053712,0,0,0,0,2
1778610876.943876,166646,4053802,0,0,0,0,0
1778610877.033927,166647,4053892,0,0,0,0,0
1778610877.124120,166648,4053983,0,0,0,0,0
1778610877.259149,166650,4054182,0,0,0,0,1
1778610877.349157,166651,4054208,0,10,0,0,0
1778610877.439165,166652,4054297,0,0,0,0,0
1778610877.529256,166653,4054387,0,0,0,0,0
1778610877.618860,166654,4054477,0,0,0,0,0
