host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778609310.945234,52421,2487816,0,0,0,0,0
1778609311.035123,52422,2487841,3,0,0,0,0
1778609311.125231,52423,2487931,0,0,0,0,0
1778609311.215155,52424,2488021,0,3,0,0,0
1778609311.305228,52425,2488113,0,0,0,0,0
1778609311.395221,52426,2488203,0,0,0,0,0
1778609311.530247,52427,2488292,0,1,0,0,0
1778609311.621225,52429,2488492,0,0,0,0,0
1778609311.711895,52430,2488517,0,0,0,0,0
1778609311.801280,52431,2488607,0,0,0,0,0
1778609311.890221,52432,2488698,2,0,0,0,0
1778609312.025221,52433,2488788,0,0,0,0,0
1778609312.160214,52435,2488987,0,0,0,0,0
1778609312.250049,52437,2489122,0,0,0,0,0
1778609312.340220,52438,2489147,0,2,0,2,0
1778609312.430234,52439,2489238,0,0,0,0,0
1778609312.520228,52440,2489328,0,0,0,0,0
1778609312.610222,52441,2489417,0,0,0,0,0
1778609312.745901,52442,2489507,0,0,0,0,0
1778609312.925236,52444,2489707,0,0,0,0,0
1778609313.015229,52446,2489841,0,0,0,0,0
1778609313.105225,52447,2489912,0,0,0,0,0
1778609313.195205,52448,2490001,0,0,6,0,0
1778609313.285079,52449,2490091,0,0,0,0,0
1778609313.375121,52450,2490181,5,0,0,0,0
1778609313.510235,52451,2490271,0,0,0,0,0
1778609313.600256,52453,2490472,0,0,0,0,0
1778609313.690225,52454,2490498,0,0,0,0,0
1778609313.780231,52455,2490587,0,0,0,0,5
1778609313.915239,52457,2490787,0,0,0,0,0
1778609314.005221,52458,2490812,0,0,0,0,0
1778609314.095199,52459,2490903,0,0,0,0,0
1778609314.185107,52460,2490993,0,0,0,0,0
1778609314.274989,52461,2491083,0,0,0,0,0
1778609314.365112,52462,2491172,0,0,0,0,0
1778609314.455203,52463,2491262,0,0,0,0,0
1778609314.545035,52464,2491352,5,0,0,0,0
1778609314.635154,52465,2491443,0,0,0,0,0
1778609314.725188,52466,2491533,0,0,0,0,0
1778609314.815163,52467,2491623,0,0,2,0,0
1778609314.905183,52468,2491712,0,0,0,0,0
1778609314.995149,52469,2491802,0,0,1,0,0
1778609315.085153,52470,2491892,0,0,0,0,0
1778609315.175098,52471,2491983,0,0,0,0,0
1778609315.265156,52472,2492073,0,0,0,0,0
1778609315.355129,52473,2492163,0,0,0,0,0
1778609315.445988,52474,2492252,0,0,0,0,0
1778609315.535174,52475,2492342,0,0,0,0,8
1778609315.625166,52476,2492432,0,0,0,0,0
1778609315.715161,52477,2492523,0,0,0,0,0
1778609315.805039,52478,2492613,0,0,0,0,0
1778609315.894963,52479,2492703,0,0,0,0,0
1778609315.985089,52480,2492792,0,0,0,0,0
1778609316.075225,52481,2492882,0,0,0,0,0
1778609316.165060,52482,2492972,0,0,0,0,0
1778609316.255170,52483,2493063,0,0,0,0,0
1778609316.345157,52484,2493153,0,0,0,0,0
1778609316.434907,52485,2493243,0,0,0,0,0
1778609316.525172,52486,2493333,0,0,0,0,0
1778609316.615200,52487,2493422,0,0,8,0,0
1778609316.705154,52488,2493512,0,0,0,0,0
1778609316.840071,52489,2493602,0,0,0,0,0
1778609316.930131,52491,2493802,0,0,0,0,0
1778609317.020174,52492,2493828,0,0,0,0,0
1778609317.110195,52493,2493917,0,0,0,0,0
1778609317.200182,52494,2494007,0,0,0,0,1
1778609317.290248,52495,2494097,0,8,0,0,2
1778609317.380246,52496,2494188,0,0,0,0,0
1778609317.473840,52497,2494278,0,0,0,0,0
1778609317.560200,52498,2494368,0,0,0,0,4
1778609317.650242,52499,2494458,0,0,0,0,0
1778609317.740112,52500,2494547,0,0,0,0,0
1778609317.830116,52501,2494637,0,0,0,0,0
1778609317.920278,52502,2494728,0,0,0,0,0
1778609318.011025,52503,2494818,0,0,0,0,4
1778609318.100221,52504,2494908,0,0,0,0,0
1778609318.190266,52505,2494998,0,0,0,0,0
1778609318.280232,52506,2495087,0,0,0,0,0
1778609318.370224,52507,2495177,0,0,0,0,0
1778609318.459241,52508,2495268,0,0,0,0,0
1778609318.549231,52509,2495358,0,0,0,0,0
1778609318.639234,52510,2495448,0,0,0,0,0
1778609318.729234,52511,2495538,0,0,0,0,0
1778609318.819240,52512,2495627,0,1,0,0,0
1778609318.909212,52513,2495717,0,0,0,0,0
1778609319.000148,52514,2495807,0,0,0,0,0
1778609319.089150,52515,2495898,0,0,0,0,0
1778609319.179119,52516,2495987,0,0,0,0,0
1778609319.269184,52517,2496077,0,0,0,0,0
1778609319.359147,52518,2496166,22,0,594,0,0
1778609319.449196,52519,2496256,451,0,1042,120,0
1778609319.539152,52520,2496346,623,0,1295,355,0
1778609319.629161,52521,2496438,711,540,1342,572,0
1778609319.719153,52522,2496528,770,967,1551,687,0
1778609319.809156,52523,2496618,808,1128,1579,792,0
1778609319.899253,52524,2496708,822,1409,1650,866,0
1778609319.989229,52525,2496797,855,1499,1665,886,0
1778609320.079061,52526,2496887,884,1547,1695,900,0
1778609320.169238,52527,2496978,917,1598,1639,926,0
1778609320.259217,52528,2497068,942,1662,1635,932,0
1778609320.349038,52529,2497158,957,1790,1695,872,0
1778609320.439222,52530,2497248,970,1899,1660,807,0
1778609320.529240,52531,2497337,991,2064,1676,769,0
1778609320.619982,52532,2497427,1022,2254,1530,769,0
1778609320.709161,52533,2497518,1042,2299,1386,795,0
1778609320.799061,52534,2497608,1053,2227,1504,703,0
1778609320.889166,52535,2497698,1063,2178,1399,576,0
1778609320.980148,52536,2497788,1111,2266,1460,521,0
1778609321.069044,52537,2497877,1087,2371,1585,389,0
1778609321.160079,52538,2497967,1089,2416,1719,373,0
1778609321.249194,52539,2498058,1095,2493,1827,371,0
1778609321.339160,52540,2498148,1111,2508,1828,312,0
1778609321.429154,52541,2498238,1116,2520,1886,246,0
1778609321.519157,52542,2498328,1141,2589,1922,247,0
1778609321.609154,52543,2498417,1159,2616,1948,264,11
1778609321.699081,52544,2498507,1175,2618,1972,231,0
1778609321.788867,52545,2498598,1181,2591,1998,224,0
1778609321.879110,52546,2498688,1192,2554,2007,219,0
1778609321.969011,52547,2498778,1208,2516,2001,203,9
1778609322.059047,52548,2498868,1205,2500,2016,210,0
1778609322.149180,52549,2498958,1220,2507,2054,224,0
1778609322.238997,52550,2499047,1221,2500,2035,225,0
1778609322.329156,52551,2499138,1228,2483,2040,222,0
1778609322.419178,52552,2499228,1223,2476,2051,218,0
1778609322.509176,52553,2499318,1230,2477,2062,224,0
1778609322.599155,52554,2499408,1240,2486,2059,226,4
1778609322.689153,52555,2499498,1233,2492,2053,234,0
1778609322.779932,52556,2499587,1238,2492,2066,222,0
1778609322.869183,52557,2499677,1250,2491,2079,214,0
1778609322.959159,52558,2499768,1240,2501,2069,220,0
1778609323.049155,52559,2499857,1245,2495,2081,229,0
1778609323.139153,52560,2499947,1243,2492,2073,240,2
1778609323.229945,52561,2500037,1247,2485,2060,247,0
1778609323.319167,52562,2500126,1250,2472,2091,272,0
1778609323.408914,52563,2500216,1257,2466,2106,272,0
1778609323.499012,52564,2500308,1262,2489,2096,263,0
1778609323.589223,52565,2500398,1262,2488,2096,245,0
1778609323.679229,52566,2500488,1264,2484,2095,239,0
1778609323.769140,52567,2500578,1263,2485,2091,245,5
1778609323.859224,52568,2500667,1258,2475,2092,242,0
1778609323.949231,52569,2500757,1259,2481,2086,241,0
1778609324.039232,52570,2500848,1260,2473,2075,224,0
1778609324.129224,52571,2500938,1267,2489,2068,221,0
1778609324.219100,52572,2501028,1278,2466,2083,212,0
1778609324.309078,52573,2501118,1278,2474,2075,216,0
1778609324.399144,52574,2501208,1275,2439,2078,179,0
1778609324.489038,52575,2501297,1268,2441,2072,162,0
1778609324.579158,52576,2501388,1280,2400,2049,0,0
1778609324.669165,52577,2501478,1267,2379,2040,0,0
1778609324.759215,52578,2501568,1270,2336,2036,0,0
1778609324.849240,52579,2501658,1276,2248,2026,0,0
1778609324.939222,52580,2501748,1271,2207,2034,4,0
1778609325.029239,52581,2501837,1273,2248,2024,0,0
1778609325.119249,52582,2501928,1266,2293,2000,0,13
1778609325.209225,52583,2502018,1258,2292,1972,0,0
1778609325.299076,52584,2502108,1265,2257,1998,0,0
1778609325.389224,52585,2502198,1259,2277,2014,0,0
1778609325.479959,52586,2502288,1270,2270,2017,0,0
1778609325.569229,52587,2502377,1277,2259,2031,0,0
1778609325.659226,52588,2502468,1275,2251,2013,0,0
1778609325.749198,52589,2502558,1252,2093,1953,0,0
1778609325.839906,52590,2502648,1278,1895,1913,0,2
1778609325.929248,52591,2502738,1242,1531,1720,0,0
1778609326.019221,52592,2502828,602,0,0,0,0
1778609326.109219,52593,2502917,0,0,0,0,0
1778609326.199198,52594,2503008,0,0,0,0,0
1778609326.289216,52595,2503098,0,0,0,0,0
1778609326.381668,52596,2503188,0,0,0,0,0
1778609326.469208,52597,2503278,0,0,0,0,0
1778609326.559273,52598,2503368,0,0,0,2,0
1778609326.649225,52599,2503458,0,0,0,0,0
1778609326.739252,52600,2503548,0,0,0,0,0
1778609326.829221,52601,2503638,0,0,0,2,0
1778609326.919005,52602,2503728,0,0,0,0,0
1778609327.009223,52603,2503818,0,0,0,0,0
1778609327.099218,52604,2503908,0,0,0,0,0
1778609327.189234,52605,2503998,0,0,0,0,0
1778609327.279255,52606,2504087,0,0,0,0,0
1778609327.369245,52607,2504178,0,0,0,0,0
1778609327.459058,52608,2504268,0,0,0,0,0
1778609327.548219,52609,2504358,0,4,0,0,0
1778609327.638224,52610,2504448,0,0,0,0,0
1778609327.728230,52611,2504538,0,0,0,0,0
1778609327.818211,52612,2504627,0,1,0,0,11
