host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1777592090.459804,862,10538,0,2,0,0,2
1777592090.548897,863,10547,0,0,0,0,0
1777592090.684080,864,10630,0,0,0,0,0
1777592090.774333,866,10830,0,0,0,0,0
1777592090.864892,867,10855,0,0,0,0,0
1777592090.954033,868,10946,0,6,0,0,0
1777592091.044096,869,11036,0,0,0,0,0
1777592091.134113,870,11125,0,0,0,0,0
1777592091.224059,871,11215,0,0,0,2,0
1777592091.314082,872,11305,0,0,0,0,0
1777592091.404064,873,11395,0,0,0,0,0
1777592091.494074,874,11486,0,0,0,0,0
1777592091.585172,875,11576,0,0,0,0,0
1777592091.674234,876,11666,0,0,0,0,0
1777592091.764221,877,11755,0,2011,0,0,0
1777592091.854043,878,11845,0,2997,0,0,0
1777592091.944139,879,11935,0,3155,0,0,0
1777592092.034113,880,12025,0,3208,0,0,0
1777592092.124197,881,12116,0,3236,0,1,0
1777592092.214140,882,12206,0,3246,1,0,0
1777592092.304091,883,12295,0,3259,0,0,0
1777592092.394864,884,12385,0,3277,0,0,0
1777592092.483952,885,12475,0,3296,0,1,0
1777592092.574277,886,12565,0,3272,0,0,0
1777592092.664170,887,12656,0,3237,0,0,0
1777592092.754318,888,12746,0,3235,0,0,0
1777592092.844263,889,12835,0,3230,0,0,0
1777592092.934887,890,12925,0,3207,2,0,0
1777592093.024269,891,13015,0,3139,0,0,0
1777592093.114277,892,13105,1,3157,0,6,0
1777592093.204284,893,13196,0,3171,7,0,0
1777592093.339035,894,13286,1,3182,0,0,0
1777592093.429005,896,13485,0,3205,0,0,0
1777592093.518975,897,13510,0,3212,0,0,0
1777592093.609149,898,13600,0,3202,0,1,1
1777592093.699081,899,13690,4,3151,0,6,0
1777592093.789272,900,13781,0,2319,0,0,0
1777592093.924199,901,13870,2,0,0,0,0
1777592094.013975,903,14069,0,0,0,0,0
1777592094.104258,904,14094,0,0,0,0,0
1777592094.194152,905,14184,0,0,0,0,0
1777592094.284228,906,14276,0,0,0,0,0
1777592094.374203,907,14366,0,0,0,0,3
1777592094.464073,908,14456,0,0,0,0,0
1777592094.599205,909,14545,0,0,0,2,0
1777592094.689211,911,14745,0,0,0,0,0
1777592094.869171,913,14879,0,0,0,0,0
1777592094.958887,915,15015,0,0,0,0,0
1777592095.050056,916,15041,0,0,0,0,0
1777592095.138960,917,15130,0,0,2,0,0
1777592095.229457,918,15220,0,0,0,4,0
1777592095.318906,919,15310,0,0,0,0,0
1777592095.409261,920,15401,0,0,0,0,0
1777592095.543992,921,15491,0,2,0,0,0
1777592095.634021,923,15690,0,0,0,0,0
1777592095.724259,924,15715,0,0,0,1,0
1777592095.814300,925,15805,0,0,0,0,0
1777592095.903990,926,15895,0,0,0,0,0
1777592095.994036,927,15986,0,0,0,3,0
1777592096.083956,928,16076,0,0,0,521,0
1777592096.175264,929,16166,0,0,0,776,0
1777592096.264268,930,16255,0,0,0,887,0
1777592096.354253,931,16345,18,0,0,916,0
1777592096.445258,932,16435,1,20,0,942,0
1777592096.534112,933,16526,0,0,0,944,0
1777592096.624273,934,16616,0,0,0,968,0
1777592096.714075,935,16706,0,0,0,1051,0
1777592096.804113,936,16795,0,0,0,1039,0
1777592096.893954,937,16885,7,0,0,1042,0
1777592096.984031,938,16975,0,0,0,1071,0
1777592097.119166,939,17066,0,0,0,1106,0
1777592097.209984,941,17265,0,0,0,1127,0
1777592097.299031,942,17291,0,0,0,1165,0
1777592097.388945,943,17380,0,0,0,1171,0
1777592097.523954,944,17470,0,0,0,1210,0
1777592097.568871,945,17560,17,0,0,1182,0
1777592097.660167,946,17651,0,0,0,1205,0
1777592097.749059,947,17740,0,0,0,1240,2
1777592097.839023,948,17830,0,0,0,1260,0
1777592097.929102,949,17919,0,0,0,1284,0
1777592098.019130,950,18009,0,2,0,1236,0
1777592098.108988,951,18099,0,0,0,833,0
1777592098.199028,952,18191,0,0,0,0,0
1777592098.289077,953,18281,0,0,0,0,0
1777592098.378964,954,18371,0,0,0,0,0
1777592098.469079,955,18460,0,0,0,0,2
1777592098.559010,956,18550,0,0,0,0,0
1777592098.649070,957,18640,0,0,0,0,0
1777592098.739042,958,18731,0,3,0,0,0
1777592098.919004,959,18821,0,0,0,0,0
1777592099.009024,961,19020,0,0,0,0,0
1777592099.099037,962,19090,0,0,0,0,0
1777592099.189265,963,19180,0,0,0,0,0
1777592099.280026,964,19271,0,0,0,660,0
1777592099.369140,965,19361,0,0,0,1001,0
1777592099.459254,966,19451,0,0,0,1061,1
1777592099.549194,967,19541,0,0,2,1152,0
1777592099.639105,968,19630,0,0,0,1254,0
1777592099.729220,969,19720,0,0,0,1338,0
1777592099.818985,970,19811,0,0,0,1400,0
1777592099.909305,971,19901,0,0,0,1478,0
1777592099.999263,972,19991,0,0,0,1544,0
1777592100.089278,973,20081,0,0,0,1542,8
1777592100.179349,974,20170,0,0,0,1544,0
1777592100.269235,975,20260,0,0,0,1543,0
1777592100.359979,976,20351,0,2,0,1571,0
1777592100.494067,977,20441,0,0,0,1577,0
1777592100.629164,979,20640,8,0,0,1603,0
1777592100.718977,981,20775,0,0,0,1654,0
1777592100.809332,982,20800,0,0,0,1639,0
1777592100.899916,983,20891,0,0,0,1662,0
1777592100.989064,984,20981,0,0,0,1661,0
1777592101.079044,985,21071,0,0,0,1636,0
1777592101.170079,986,21161,0,0,0,1662,0
1777592101.259259,987,21250,0,0,0,1667,0
1777592101.349063,988,21340,0,0,0,1642,0
1777592101.440013,989,21430,0,0,0,1638,0
1777592101.529279,990,21521,0,0,0,1702,0
1777592101.619167,991,21610,0,0,0,1752,0
1777592101.754161,992,21700,0,0,0,1685,1
1777592101.844101,994,21899,0,0,0,1728,0
1777592101.934268,995,21924,0,0,0,1702,0
1777592102.024253,996,22016,0,0,0,1743,0
1777592102.114078,997,22106,0,0,2,1769,0
1777592102.204186,998,22196,0,4,0,1735,0
1777592102.339324,999,22286,0,0,0,1745,0
1777592102.429267,1001,22485,0,0,0,1783,0
1777592102.518868,1002,22510,0,0,0,1793,0
1777592102.610183,1003,22601,0,7,0,1770,0
1777592102.698984,1004,22691,0,0,0,1738,0
1777592102.789260,1005,22781,0,0,0,1720,0
1777592102.924283,1006,22871,0,0,0,1713,0
1777592103.058922,1008,23070,0,0,0,1713,0
1777592103.148998,1010,23206,0,0,1841,1716,0
1777592103.240271,1011,23231,0,0,2160,1739,0
1777592103.329024,1012,23321,0,0,2523,1721,0
1777592103.464312,1013,23411,0,0,2595,1701,0
1777592103.555048,1015,23610,0,0,0,1551,0
1777592103.644295,1016,23635,0,0,0,1456,0
1777592103.734269,1017,23726,0,0,2,9,2
1777592103.824212,1018,23815,0,0,6,0,0
