host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778610042.766105,113125,3219611,1432,2195,6,0,0
1778610042.856081,113126,3219701,1439,2189,2,0,0
1778610042.946118,113127,3219791,1438,2182,0,0,0
1778610043.037131,113128,3219881,1446,2174,0,0,0
1778610043.126088,113129,3219971,1454,2160,0,0,0
1778610043.216067,113130,3220061,1456,2158,0,0,0
1778610043.306081,113131,3220151,1453,2127,0,0,0
1778610043.397878,113132,3220241,1461,2145,0,0,2
1778610043.486115,113133,3220331,1455,2152,0,0,1
1778610043.575992,113134,3220421,1455,2151,0,0,0
1778610043.666086,113135,3220511,1454,2143,0,0,0
1778610043.756113,113136,3220601,1452,2140,0,0,0
1778610043.846115,113137,3220691,1447,2132,0,0,0
1778610043.938342,113138,3220781,1465,2125,0,0,0
1778610044.026088,113139,3220871,1458,2129,0,0,0
1778610044.117885,113140,3220961,1441,2069,0,0,1
1778610044.206110,113141,3221051,1442,2064,0,0,0
1778610044.296122,113142,3221141,1428,2023,0,0,0
1778610044.386097,113143,3221231,1401,1998,0,0,0
1778610044.476027,113144,3221321,1403,1963,0,0,0
1778610044.566116,113145,3221411,1412,1990,0,0,0
1778610044.656070,113146,3221500,1422,1944,0,0,0
1778610044.746120,113147,3221591,1425,1941,0,0,0
1778610044.836133,113148,3221681,1424,1915,2,0,0
1778610044.926034,113149,3221771,1418,1903,0,0,0
1778610045.016132,113150,3221861,1424,1959,6,0,0
1778610045.106096,113151,3221951,1438,1987,0,0,0
1778610045.196151,113152,3222041,1424,1969,0,0,0
1778610045.286097,113153,3222131,1434,1959,0,0,0
1778610045.376098,113154,3222221,1435,1950,0,0,0
1778610045.466208,113155,3222311,1426,1949,0,0,0
1778610045.556243,113156,3222401,1435,1935,3,0,0
1778610045.646088,113157,3222491,1435,1946,0,0,0
1778610045.736224,113158,3222581,1429,1923,0,3,0
1778610045.826204,113159,3222671,1424,1930,4,0,0
1778610045.916247,113160,3222761,1416,1938,0,0,0
1778610046.006229,113161,3222851,1412,1908,0,0,0
1778610046.096249,113162,3222941,1402,1870,0,0,0
1778610046.186165,113163,3223031,1420,1852,0,0,0
1778610046.321236,113164,3223121,1374,1753,0,0,0
1778610046.411229,113166,3223321,1364,1698,0,0,0
1778610046.501114,113167,3223345,1358,1712,0,0,0
1778610046.591097,113168,3223435,1367,1683,0,0,0
1778610046.681329,113169,3223525,1375,1699,1,0,1
1778610046.771225,113170,3223615,1336,1561,0,2,0
1778610046.861227,113171,3223705,0,0,0,0,0
1778610047.041155,113173,3223906,0,0,0,0,0
1778610047.131113,113175,3224041,0,0,0,0,0
1778610047.221271,113176,3224066,0,0,0,0,0
1778610047.311229,113177,3224156,0,0,0,0,0
1778610047.401134,113178,3224246,0,0,0,0,0
1778610047.491082,113179,3224336,9,0,0,0,0
1778610047.581201,113180,3224426,0,0,0,0,0
1778610047.716003,113181,3224516,0,0,0,0,0
1778610047.806222,113183,3224715,0,0,0,0,0
1778610047.896085,113184,3224741,0,0,0,0,0
1778610047.986241,113185,3224832,0,0,1,0,0
1778610048.077206,113186,3224921,0,0,0,0,0
1778610048.211266,113188,3225121,0,0,0,0,0
1778610048.345920,113189,3225146,0,0,0,0,0
1778610048.436230,113191,3225345,0,0,0,0,14
1778610048.527234,113192,3225371,0,0,0,0,0
1778610048.616219,113193,3225461,0,0,0,0,0
1778610048.706097,113194,3225550,0,0,0,0,5
1778610048.796220,113195,3225640,0,0,0,0,0
1778610048.886120,113196,3225730,0,0,0,0,0
1778610048.976093,113197,3225820,0,4,0,0,0
1778610049.066214,113198,3225910,0,0,0,0,0
1778610049.156228,113199,3226001,0,0,0,0,0
1778610049.246281,113200,3226091,0,0,0,0,0
1778610049.336154,113201,3226181,0,0,0,0,0
1778610049.426251,113202,3226271,0,0,0,0,0
1778610049.516170,113203,3226361,0,0,0,4,0
1778610049.606111,113204,3226451,1,0,0,0,0
1778610049.696959,113205,3226541,0,0,0,0,0
1778610049.786158,113206,3226631,0,0,0,0,0
1778610049.876225,113207,3226721,2,0,0,0,0
1778610049.966221,113208,3226811,0,0,0,0,0
1778610050.056225,113209,3226901,0,0,0,0,0
1778610050.146227,113210,3226991,0,0,0,0,0
1778610050.236109,113211,3227082,0,0,0,0,0
1778610050.327007,113212,3227171,1,0,0,0,0
1778610050.417205,113213,3227261,0,0,0,0,0
