host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1777401864.259202,912,11026,2,0,0,0,0
1777401864.348104,913,11036,0,0,0,0,0
1777401864.437997,914,11124,0,0,0,0,0
1777401864.529071,915,11213,0,1,0,1,0
1777401864.617987,916,11304,0,0,4,0,3
1777401864.709111,917,11394,0,0,0,0,1
1777401864.798919,918,11484,0,0,0,0,0
1777401864.888016,919,11574,0,0,0,0,0
1777401864.977972,920,11664,0,0,0,1,2
1777401865.067908,921,11753,0,0,0,0,0
1777401865.157977,922,11844,2,0,0,0,0
1777401865.249064,923,11934,0,0,1,0,0
1777401865.338069,924,12024,0,0,0,1,0
1777401865.429021,925,12114,0,9,0,0,0
1777401865.518093,926,12204,0,1,0,0,0
1777401865.653254,927,12293,0,0,0,0,0
1777401865.743014,929,12494,0,0,0,0,0
1777401865.833211,930,12519,0,0,0,0,0
1777401865.923170,931,12609,0,0,0,0,0
1777401866.013018,932,12699,0,0,0,0,0
1777401866.103974,933,12789,0,0,0,0,0
1777401866.238228,934,12878,0,0,0,0,0
1777401866.328132,936,13079,0,0,0,0,0
1777401866.418096,937,13104,0,0,0,0,0
1777401866.508101,938,13194,0,0,0,0,8
1777401866.644931,939,13284,0,2,0,0,0
1777401866.733147,941,13483,0,0,0,0,0
1777401866.822941,942,13509,0,0,0,0,0
1777401866.913246,943,13599,0,0,0,0,0
1777401867.002962,944,13689,0,0,0,0,7
1777401867.093899,945,13779,0,0,0,0,0
1777401867.182970,946,13869,0,0,0,0,0
1777401867.273935,947,13958,0,0,0,0,0
1777401867.362934,948,14049,0,0,0,0,0
1777401867.453027,949,14139,0,0,0,0,0
1777401867.543018,950,14229,0,0,0,0,0
1777401867.633069,951,14319,0,0,0,0,0
1777401867.723933,952,14409,0,0,0,0,0
1777401867.813024,953,14499,0,0,0,0,0
1777401867.903006,954,14589,0,0,0,0,1
1777401867.993047,955,14679,0,0,0,0,2
1777401868.083224,956,14769,0,0,0,0,0
1777401868.173180,957,14859,0,0,0,0,0
1777401868.262848,958,14949,0,0,0,0,0
1777401868.353150,959,15039,0,0,0,0,0
1777401868.443269,960,15128,2,0,0,0,0
1777401868.533103,961,15219,8,0,0,0,1
1777401868.623160,962,15308,0,0,0,9,0
1777401868.713123,963,15398,0,0,0,0,0
1777401868.803048,964,15488,0,0,0,0,0
1777401868.892970,965,15578,4,0,0,0,0
1777401868.983184,966,15667,1133,0,0,0,0
1777401869.074048,967,15759,1215,0,0,0,0
1777401869.253284,968,15849,1331,0,0,0,0
1777401869.388231,971,16158,1475,0,0,0,0
1777401869.478154,972,16167,1476,0,0,4,1
1777401869.568268,973,16254,1492,0,0,0,0
1777401869.658109,974,16344,1394,0,0,0,0
1777401869.748058,975,16434,1461,0,0,0,0
1777401869.882983,976,16524,1109,0,0,0,0
1777401869.973078,978,16723,0,2,0,0,0
1777401870.063082,979,16749,0,0,0,0,0
1777401870.153272,980,16839,0,0,0,0,0
1777401870.244160,981,16929,0,0,0,0,1
1777401870.332971,982,17019,0,0,0,0,0
1777401870.468275,983,17109,0,0,0,0,2
1777401870.558095,985,17308,0,0,0,0,0
1777401870.648098,986,17333,0,0,0,0,0
1777401870.738243,987,17424,0,0,8,0,0
1777401870.827987,988,17513,0,4,0,0,0
1777401870.918136,989,17603,1,0,0,0,0
1777401871.007903,990,17693,0,0,0,0,0
1777401871.099104,991,17783,0,0,0,0,0
1777401871.233126,992,17873,0,0,0,1,0
1777401871.323131,994,18074,3,0,0,0,0
1777401871.413956,995,18099,7,0,0,0,0
1777401871.548090,996,18189,15,0,0,0,0
1777401871.682938,998,18388,16,0,0,0,0
1777401871.773025,1000,18523,21,0,0,0,0
1777401871.863000,1001,18549,22,0,0,0,2
1777401871.954854,1002,18639,15,0,0,0,1
1777401872.042861,1003,18729,32,0,0,0,0
1777401872.132956,1004,18819,25,0,0,0,0
1777401872.222949,1005,18909,23,0,0,0,0
1777401872.313080,1006,19000,17,0,4,0,0
1777401872.402855,1007,19089,12,0,0,0,0
1777401872.494028,1008,19178,23,0,0,0,0
1777401872.583019,1009,19268,17,0,0,0,0
1777401872.673165,1010,19358,28,0,0,0,0
1777401872.763266,1011,19448,37,0,0,0,0
1777401872.853036,1012,19538,38,0,0,0,0
1777401872.988189,1014,19739,39,0,0,0,0
1777401873.078231,1015,19764,31,0,0,0,0
1777401873.169097,1016,19854,36,0,0,0,0
1777401873.258283,1017,19944,36,0,0,0,0
1777401873.348269,1018,20034,38,0,0,0,0
1777401873.438063,1019,20125,23,0,0,0,0
1777401873.529855,1020,20214,24,0,0,0,0
1777401873.618068,1021,20304,37,0,0,0,0
1777401873.708023,1022,20394,38,0,0,0,0
1777401873.798953,1023,20484,36,0,0,0,0
1777401873.888126,1024,20574,39,0,0,0,4
1777401873.978101,1025,20665,39,0,0,0,0
1777401874.069019,1026,20754,41,0,0,0,0
1777401874.158165,1027,20844,47,0,0,0,0
1777401874.248061,1028,20934,36,0,0,0,2
1777401874.337916,1029,21024,27,0,0,0,0
1777401874.428855,1030,21114,34,0,0,0,0
1777401874.517969,1031,21204,18,0,0,0,0
1777401874.608871,1032,21294,24,0,0,0,0
1777401874.743836,1033,21383,1826,0,0,0,0
1777401874.832870,1035,21583,1924,0,0,0,0
1777401874.922838,1036,21608,1928,0,0,0,0
1777401875.013916,1037,21698,1940,0,0,0,0
1777401875.103307,1038,21790,1949,0,0,0,0
1777401875.193109,1039,21879,1983,0,0,0,0
1777401875.329101,1041,22079,2040,0,0,0,0
1777401875.419008,1042,22104,2046,0,0,0,0
1777401875.508025,1043,22194,2031,0,0,0,0
1777401875.598860,1044,22284,2044,0,0,0,0
1777401875.688918,1045,22375,2059,0,0,0,0
1777401875.822957,1046,22464,2067,0,0,0,0
1777401875.913217,1048,22664,2078,0,0,0,0
1777401876.049005,1049,22689,2080,0,1,0,0
1777401876.138250,1051,22888,2084,0,0,0,0
1777401876.227974,1052,22915,2074,0,0,0,0
1777401876.318006,1053,23004,2083,0,0,0,0
1777401876.408128,1054,23094,2098,0,0,0,0
1777401876.498206,1055,23184,2084,0,1,0,0
1777401876.588183,1056,23274,2096,0,0,0,0
1777401876.678027,1057,23364,2096,0,0,0,0
1777401876.767927,1058,23455,2063,0,0,0,1
1777401876.857996,1059,23544,2087,0,0,0,0
1777401876.948009,1060,23634,2092,0,0,0,0
1777401877.038842,1061,23724,2101,0,0,0,0
1777401877.172970,1063,23923,2095,0,0,2,0
1777401877.264960,1064,23949,2108,0,0,0,0
1777401877.353088,1065,24040,1996,0,0,1,0
1777401877.443018,1066,24129,579,0,0,0,0
1777401877.533220,1067,24219,0,0,0,0,0
1777401877.623067,1068,24309,0,0,0,0,0
1777401877.712980,1069,24399,0,0,0,0,0
1777401877.803996,1070,24489,0,0,0,0,0
1777401877.893140,1071,24580,0,0,0,0,0
1777401877.983249,1072,24669,0,0,0,0,0
1777401878.073100,1073,24759,2,0,0,0,0
1777401878.163203,1074,24849,0,0,0,0,0
1777401878.253201,1075,24939,0,0,0,0,0
1777401878.344080,1076,25029,0,0,1,0,0
1777401878.433189,1077,25120,0,0,0,0,0
1777401878.568911,1078,25209,0,0,0,0,0
