host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1777072223.212269,35879,943538,2022,2864,2527,0,0
1777072223.347045,35881,943738,2003,2884,2541,0,0
1777072223.440928,35882,943808,2056,2644,2520,0,0
1777072223.527258,35883,943898,2140,2907,2458,0,0
1777072223.617262,35884,943988,2254,2883,2496,0,0
1777072223.707285,35885,944078,2346,2900,2514,0,0
1777072223.797260,35886,944168,2381,2892,2559,0,0
1777072223.932236,35887,944258,2407,2909,2581,0,1
1777072224.022200,35889,944458,2404,2919,2560,0,0
1777072224.112246,35890,944483,2410,2910,2553,0,0
1777072224.202175,35891,944573,2413,2930,2560,0,0
1777072224.292269,35892,944663,2408,2915,2554,0,0
1777072224.382010,35893,944753,2387,2918,2549,0,0
1777072224.471900,35894,944842,2384,2916,2551,0,0
1777072224.562232,35895,944932,2367,2901,2556,0,0
1777072224.652282,35896,945022,2379,2892,2539,0,0
1777072224.742273,35897,945112,2357,2886,2523,0,0
1777072224.832323,35898,945202,2350,2871,2511,0,0
1777072224.922267,35899,945293,2368,2860,2480,0,0
1777072225.057076,35900,945383,2370,2883,2458,0,0
1777072225.147223,35902,945583,2353,2844,2423,0,0
1777072225.237280,35903,945608,2353,2862,2423,0,0
1777072225.326890,35904,945698,2347,2862,2405,0,0
1777072225.417265,35905,945789,2344,2858,2404,0,0
1777072225.506975,35906,945878,2342,2854,2392,0,0
1777072225.596969,35907,945968,2340,2862,2406,4,0
1777072225.686996,35908,946058,2340,2862,2440,0,0
1777072225.778181,35909,946148,2327,2868,2445,0,0
1777072225.866949,35910,946238,2312,2860,2462,0,0
1777072225.957261,35911,946329,2297,2839,2430,0,0
1777072226.046935,35912,946418,2305,2830,2464,0,0
1777072226.183138,35914,946618,2364,2783,2472,0,0
1777072226.272070,35915,946688,2277,2743,2316,0,0
1777072226.362214,35916,946733,2058,2685,2154,0,0
1777072226.452093,35917,946823,1807,2600,1971,0,0
1777072226.542011,35918,946914,1736,2556,2014,0,0
1777072226.632044,35919,947003,339,1971,746,0,0
1777072226.722356,35920,947093,0,2,0,0,0
1777072226.812286,35921,947183,0,0,0,0,4
1777072226.902950,35922,947273,4,0,0,0,0
1777072227.037803,35923,947363,0,0,0,0,0
1777072227.127853,35925,947563,0,0,0,0,0
1777072227.216846,35926,947588,0,0,0,0,0
1777072227.306829,35927,947678,0,0,0,0,0
1777072227.397023,35928,947768,0,0,0,0,0
1777072227.487049,35929,947858,0,0,0,0,0
1777072227.577088,35930,947948,0,4,0,0,0
1777072227.667937,35931,948039,0,0,0,0,0
1777072227.757023,35932,948128,15,0,0,0,0
1777072227.847831,35933,948218,0,0,0,0,0
1777072227.936942,35934,948308,0,0,4,0,0
1777072228.071839,35936,948507,0,0,0,0,0
1777072228.162264,35937,948534,0,0,0,0,0
1777072228.251859,35938,948624,0,3,0,0,0
1777072228.342081,35939,948713,0,0,0,0,0
1777072228.432221,35940,948803,0,0,0,0,0
1777072228.567268,35942,949002,0,0,0,0,0
1777072228.657097,35943,949028,0,1,0,0,0
1777072228.748029,35944,949119,4,0,0,0,0
1777072228.837137,35945,949208,0,0,0,0,0
1777072228.927238,35946,949298,0,0,0,0,0
1777072229.020013,35947,949388,0,0,0,0,0
1777072229.107914,35948,949478,0,0,0,0,0
1777072229.196926,35949,949568,0,0,0,0,0
1777072229.286942,35950,949659,0,0,0,0,0
1777072229.377116,35951,949749,0,0,0,0,0
1777072229.467268,35952,949838,0,0,0,0,0
1777072229.557228,35953,949928,0,0,11,0,0
1777072229.647281,35954,950018,0,0,0,0,0
1777072229.737309,35955,950108,0,0,0,0,0
1777072229.829082,35956,950199,0,0,0,0,0
1777072229.917434,35957,950289,0,0,1,0,0
1777072230.007199,35958,950378,16,0,0,0,0
1777072230.097324,35959,950468,0,0,0,0,0
1777072230.187314,35960,950558,0,0,0,0,0
1777072230.277338,35961,950648,0,0,0,0,0
1777072230.366979,35962,950738,5,0,0,0,0
1777072230.457214,35963,950829,0,0,5,0,0
1777072230.547326,35964,950917,0,0,0,0,0
1777072230.637349,35965,951007,0,0,0,0,0
1777072230.772141,35966,951097,0,0,0,0,0
1777072230.863052,35968,951296,0,0,0,0,0
1777072230.952224,35969,951324,0,2,0,0,0
1777072231.042330,35970,951414,0,0,0,0,0
1777072231.132172,35971,951503,0,0,0,0,2
1777072231.222341,35972,951593,0,0,0,0,0
1777072231.312313,35973,951683,0,0,0,0,0
1777072231.402223,35974,951773,0,0,0,0,0
1777072231.492328,35975,951864,0,0,0,0,0
1777072231.582247,35976,951954,0,0,0,0,0
1777072231.717256,35977,952043,0,0,0,0,0
1777072231.807360,35979,952243,0,0,0,0,0
1777072231.897028,35980,952268,0,0,0,0,0
1777072231.987273,35981,952358,0,0,0,0,0
1777072232.077252,35982,952449,0,0,0,0,0
1777072232.167880,35983,952539,0,0,0,0,0
1777072232.257229,35984,952628,0,0,2,0,0
1777072232.347167,35985,952718,0,0,0,0,1
1777072232.437992,35986,952808,0,0,0,0,0
1777072232.527331,35987,952898,0,0,0,0,0
1777072232.617141,35988,952989,0,0,2,0,0
1777072232.707343,35989,953079,0,0,0,1,0
1777072232.797344,35990,953168,0,0,0,0,4
1777072232.887432,35991,953258,0,0,0,0,0
1777072232.976966,35992,953348,0,0,0,0,0
1777072233.067101,35993,953438,8,0,0,0,0
1777072233.157345,35994,953529,2,0,0,0,2
1777072233.247365,35995,953619,12,0,0,0,0
1777072233.337174,35996,953708,0,0,0,0,0
1777072233.427338,35997,953798,0,0,0,0,0
1777072233.518024,35998,953888,0,0,0,0,0
1777072233.607311,35999,953978,0,0,0,0,0
1777072233.697331,36000,954069,0,0,0,0,0
1777072233.787305,36001,954159,0,0,0,0,0
1777072233.877256,36002,954249,0,0,0,0,0
1777072233.968274,36003,954338,0,0,0,0,0
1777072234.057903,36004,954428,0,0,0,0,0
1777072234.147264,36005,954518,0,0,3,0,0
1777072234.236974,36006,954609,0,0,0,0,0
1777072234.327135,36007,954699,0,0,0,0,0
1777072234.417107,36008,954788,0,0,0,0,0
1777072234.507003,36009,954877,0,0,0,0,0
