host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778610138.078597,121216,3314968,0,1,0,0,0
1778610138.168208,121218,3315087,0,0,0,0,0
1778610138.257982,121219,3315104,0,0,0,0,0
1778610138.347987,121220,3315194,0,0,0,0,0
1778610138.437990,121221,3315284,0,0,1,0,0
1778610138.573000,121222,3315374,0,2,0,0,0
1778610138.663015,121224,3315574,0,0,0,0,0
1778610138.752960,121225,3315599,0,0,0,0,0
1778610138.843225,121226,3315689,0,0,0,0,0
1778610138.933175,121227,3315779,0,0,0,0,0
1778610139.025042,121228,3315869,0,0,1,0,0
1778610139.113224,121229,3315959,0,0,0,0,0
1778610139.247856,121230,3316049,0,0,0,0,0
1778610139.338233,121232,3316249,0,0,0,0,0
1778610139.428230,121233,3316274,0,0,0,0,0
1778610139.518203,121234,3316364,0,0,0,0,0
1778610139.609244,121235,3316454,0,0,0,0,0
1778610139.698225,121236,3316544,0,2,0,0,0
1778610139.788228,121237,3316634,0,0,0,0,0
1778610139.878216,121238,3316724,0,0,0,0,0
1778610140.013222,121240,3316923,0,0,0,0,0
1778610140.102946,121241,3316949,0,0,0,0,0
1778610140.193224,121242,3317039,0,0,0,0,0
1778610140.284002,121243,3317129,0,0,0,0,0
1778610140.373225,121244,3317219,0,0,0,0,0
1778610140.463235,121245,3317309,0,8,0,0,0
1778610140.553221,121246,3317399,0,0,0,0,0
1778610140.643289,121247,3317489,0,0,0,0,0
1778610140.733129,121248,3317579,0,0,0,0,0
1778610140.823229,121249,3317669,0,0,0,0,0
1778610140.913244,121250,3317759,0,0,0,0,0
1778610141.003183,121251,3317849,0,0,0,1,0
1778610141.093003,121252,3317939,0,0,0,0,0
1778610141.184180,121253,3318029,0,0,0,0,0
1778610141.273107,121254,3318119,0,0,0,0,0
1778610141.363221,121255,3318209,0,0,0,0,0
1778610141.454154,121256,3318299,0,0,0,0,0
1778610141.544106,121257,3318389,0,0,0,0,0
1778610141.633914,121258,3318479,0,0,0,0,0
1778610141.724218,121259,3318569,0,0,0,0,0
1778610141.814232,121260,3318659,0,0,2,0,0
1778610141.904092,121261,3318750,4,0,0,0,0
1778610141.994231,121262,3318839,0,0,2,0,0
1778610142.084077,121263,3318929,0,0,0,0,0
1778610142.173965,121264,3319019,4,0,0,0,0
1778610142.264217,121265,3319109,0,0,0,0,0
1778610142.354229,121266,3319199,0,0,0,0,0
1778610142.488947,121267,3319290,0,0,0,0,0
1778610142.624185,121269,3319489,0,0,0,0,0
1778610142.714172,121270,3319559,0,0,0,0,0
1778610142.804233,121271,3319649,0,0,0,0,0
1778610142.894232,121272,3319739,0,0,0,0,0
1778610142.984229,121273,3319830,0,0,0,0,0
1778610143.074244,121274,3319919,0,0,0,0,0
1778610143.164161,121275,3320009,0,0,0,0,0
1778610143.299238,121276,3320099,0,0,0,0,0
