emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,label,timestamp
127,125,125,125,125,125,124,125,0,1764984223.4342544
126,125,125,125,126,125,124,125,0,1764984223.4342563
126,125,125,125,126,125,124,125,0,1764984223.4342587
126,125,125,125,125,125,125,125,0,1764984223.4342656
126,125,125,125,125,125,125,125,0,1764984223.434268
126,124,125,125,125,125,125,125,0,1764984223.4342701
126,125,125,125,125,125,125,125,0,1764984223.4342725
126,125,125,125,126,125,125,125,0,1764984223.4342752
126,125,125,125,126,125,125,125,0,1764984223.444375
126,125,125,125,125,125,125,125,0,1764984223.4443781
126,125,125,125,123,124,125,125,0,1764984223.4443805
126,125,125,125,123,125,125,125,0,1764984223.4443827
126,125,125,125,122,125,125,125,0,1764984223.4443889
126,125,125,124,121,125,124,125,0,1764984223.4443915
126,125,125,125,121,125,125,125,0,1764984223.4443936
126,125,125,125,122,125,125,125,0,1764984223.444396
126,125,125,125,123,125,125,125,0,1764984223.4443984
126,125,125,125,123,125,125,125,0,1764984223.4444044
127,125,125,125,124,125,125,125,0,1764984223.444407
127,125,125,125,125,125,125,125,0,1764984223.4444094
126,125,125,124,124,124,125,125,0,1764984223.4444118
126,125,125,124,124,124,125,125,0,1764984223.4444137
126,125,125,124,125,124,125,125,0,1764984223.4444158
126,125,125,124,125,125,125,125,0,1764984223.4444182
126,125,124,124,126,125,125,125,0,1764984223.4746292
126,125,125,125,126,125,125,125,0,1764984223.4746337
126,125,125,125,126,125,125,125,0,1764984223.474636
126,125,125,125,126,125,125,125,0,1764984223.4746387
127,125,125,125,125,125,125,125,0,1764984223.484818
127,125,125,125,125,125,125,125,0,1764984223.484822
127,125,125,125,125,125,125,125,0,1764984223.4848251
126,125,125,125,124,125,125,125,0,1764984223.4848335
126,125,125,125,124,125,125,125,0,1764984223.4848363
126,125,125,125,125,125,125,125,0,1764984223.4848387
126,125,125,125,124,125,125,125,0,1764984223.4848409
126,125,125,125,124,125,125,125,0,1764984223.4848444
126,125,125,125,123,125,125,125,0,1764984223.4848468
126,125,125,125,123,125,125,125,0,1764984223.4848492
126,125,125,125,124,124,125,125,0,1764984223.4848511
126,125,125,125,124,125,125,125,0,1764984223.4848535
126,125,125,125,125,125,125,125,0,1764984223.5051193
126,125,125,125,125,125,124,124,0,1764984223.5051231
125,124,124,124,125,125,124,124,0,1764984223.5051255
125,124,124,124,125,124,124,124,0,1764984223.505128
125,124,124,124,124,124,124,124,0,1764984223.5051303
125,124,124,124,124,124,124,124,0,1764984223.5051324
126,124,125,124,123,124,124,125,0,1764984223.5051348
127,125,125,125,124,125,124,125,0,1764984223.5051372
127,125,125,125,124,125,125,125,0,1764984223.5051394
127,126,125,125,125,125,125,125,0,1764984223.5051415
126,125,125,125,124,125,125,125,0,1764984223.5051436
126,125,125,125,125,125,125,125,0,1764984223.5051458
126,125,125,125,124,125,125,125,0,1764984223.505148
126,125,124,125,123,125,125,125,0,1764984223.5051498
126,124,124,125,122,124,125,125,0,1764984223.5051565
126,124,125,125,122,124,125,125,0,1764984223.5051591
126,125,125,125,123,124,125,125,0,1764984223.5456715
126,125,125,125,124,124,125,125,0,1764984223.545676
126,125,125,125,125,125,125,125,0,1764984223.545679
126,125,125,125,126,125,125,125,0,1764984223.5456815
127,125,125,125,127,125,125,125,0,1764984223.5456839
127,125,125,125,126,125,125,125,0,1764984223.5456862
127,125,125,125,125,125,125,125,0,1764984223.5456884
127,125,125,125,124,125,125,125,0,1764984223.5456908
126,124,124,125,124,125,124,125,0,1764984223.545693
126,124,124,125,125,125,124,125,0,1764984223.5456953
125,125,125,125,126,125,125,125,0,1764984223.5456975
126,125,125,125,127,125,125,125,0,1764984223.5456998
126,125,125,125,127,125,125,125,0,1764984223.545702
127,125,125,125,126,125,125,126,0,1764984223.5457041
127,125,125,125,125,125,125,125,0,1764984223.5457063
126,125,125,125,123,125,125,125,0,1764984223.5457163
126,125,125,125,122,125,125,125,0,1764984223.5660403
126,125,125,125,122,125,125,125,0,1764984223.566051
126,125,125,125,123,125,124,125,0,1764984223.5660536
126,125,125,125,125,124,124,125,0,1764984223.5660563
126,125,125,125,125,125,125,125,0,1764984223.5660582
126,125,125,125,125,125,125,125,0,1764984223.5660605
126,125,125,125,125,125,125,125,0,1764984223.566063
127,125,125,125,124,125,125,125,0,1764984223.5660648
127,125,125,124,123,125,125,125,0,1764984223.5660672
127,125,125,125,123,125,125,125,0,1764984223.5660696
126,125,125,125,124,125,125,125,0,1764984223.5660775
126,125,125,125,125,125,125,125,0,1764984223.5660799
126,125,125,125,126,125,125,125,0,1764984223.566082
126,125,125,125,127,125,125,125,0,1764984223.5660844
125,124,125,125,126,125,124,125,0,1764984223.5660863
126,124,125,125,125,125,124,125,0,1764984223.566089
126,125,125,124,123,125,124,125,0,1764984223.5964348
126,125,125,124,123,125,124,125,0,1764984223.5964396
126,125,125,125,123,125,125,125,0,1764984223.5964425
126,126,125,125,124,125,125,125,0,1764984223.5964446
126,126,126,125,124,125,125,125,0,1764984223.596447
126,126,125,125,124,125,125,125,0,1764984223.5964491
127,125,125,125,125,125,125,125,0,1764984223.5964513
127,125,125,124,124,125,125,125,0,1764984223.596457
126,125,124,125,125,125,125,125,0,1764984223.5964592
126,124,124,124,125,125,125,125,0,1764984223.5964613
126,124,124,124,126,125,125,125,0,1764984223.5964637
126,124,124,124,126,125,125,125,0,1764984223.5964737
126,125,125,125,127,125,125,126,0,1764984223.5964758
126,125,125,125,127,125,125,125,0,1764984223.5964782
126,125,125,125,127,125,125,125,0,1764984223.5964804
126,125,125,125,125,125,125,125,0,1764984223.5964856
126,125,125,125,124,125,125,125,0,1764984223.6367836
126,125,125,125,123,125,125,125,0,1764984223.636787
126,125,126,124,124,125,125,125,0,1764984223.6367958
126,125,126,125,125,125,125,125,0,1764984223.636798
126,125,126,125,126,125,125,125,0,1764984223.6367998
126,125,126,125,126,125,125,125,0,1764984223.6368015
126,125,126,125,125,125,125,125,0,1764984223.6368034
126,125,126,125,124,125,125,125,0,1764984223.636805
127,125,125,125,122,125,125,125,0,1764984223.636807
127,125,125,125,123,125,125,125,0,1764984223.6368084
127,125,125,125,123,125,125,125,0,1764984223.6368103
126,125,125,125,123,125,125,125,0,1764984223.636812
126,125,125,125,125,125,125,126,0,1764984223.6368139
126,124,125,125,126,125,125,125,0,1764984223.6368153
125,124,125,125,125,125,125,125,0,1764984223.636817
125,124,124,125,125,125,125,125,0,1764984223.6368191
125,124,124,125,125,125,125,125,0,1764984223.6671124
125,124,124,125,123,125,124,125,0,1764984223.667117
126,125,125,125,123,125,125,125,0,1764984223.6671195
126,125,125,125,124,125,125,125,0,1764984223.667122
127,125,125,125,124,125,125,126,0,1764984223.6671243
127,125,125,125,125,125,125,126,0,1764984223.667127
127,125,125,125,125,125,125,125,0,1764984223.6671288
126,125,125,125,124,125,125,125,0,1764984223.6671312
126,124,124,125,124,125,125,125,0,1764984223.6671333
126,124,125,125,124,125,125,125,0,1764984223.6671357
126,124,125,125,123,124,125,125,0,1764984223.6671379
126,124,125,125,123,125,125,125,0,1764984223.6671402
126,124,125,125,124,125,125,125,0,1764984223.6671424
127,125,125,125,125,125,125,125,0,1764984223.6671445
127,125,125,125,126,125,125,125,0,1764984223.6671467
127,125,125,125,126,125,125,125,0,1764984223.6671584
126,125,125,125,126,125,125,125,0,1764984223.7074823
126,125,125,125,126,125,125,125,0,1764984223.7074862
126,125,125,124,126,125,124,125,0,1764984223.7074888
126,125,124,124,125,125,124,125,0,1764984223.7074912
126,125,125,125,125,125,125,125,0,1764984223.7074933
126,124,125,125,125,125,125,125,0,1764984223.7074955
126,125,125,125,125,125,125,125,0,1764984223.7074983
127,125,125,125,124,125,125,125,0,1764984223.7075002
126,125,125,125,123,125,125,125,0,1764984223.7075024
126,125,125,124,122,125,125,125,0,1764984223.7075052
126,125,125,124,122,125,125,125,0,1764984223.7075071
126,125,125,124,122,125,125,125,0,1764984223.7075093
126,125,125,125,124,125,125,125,0,1764984223.7075117
126,125,125,125,126,125,125,125,0,1764984223.7075138
126,125,125,125,127,125,125,125,0,1764984223.707516
126,125,125,125,127,125,125,125,0,1764984223.7075229
126,125,125,125,127,125,125,125,0,1764984223.7276506
126,125,125,124,125,125,124,125,0,1764984223.7276545
126,125,125,124,124,125,125,125,0,1764984223.7276566
126,125,125,125,124,125,125,125,0,1764984223.727659
126,125,125,125,123,125,125,125,0,1764984223.7276664
126,125,125,125,124,125,125,125,0,1764984223.7276914
126,125,125,126,125,125,125,125,0,1764984223.727694
126,125,125,126,126,125,125,125,0,1764984223.7276962
126,125,125,125,126,125,125,125,0,1764984223.7276983
126,124,125,125,126,125,125,125,0,1764984223.7277007
126,125,125,125,125,125,125,125,0,1764984223.727703
126,125,125,125,124,124,125,125,0,1764984223.7277064
126,125,125,125,123,124,125,125,0,1764984223.7277086
127,125,125,125,123,125,125,125,0,1764984223.7277107
126,125,125,125,124,125,125,125,0,1764984223.727713
126,125,125,125,125,125,125,125,0,1764984223.7277155
126,125,125,125,125,125,125,125,0,1764984223.7782087
126,125,125,125,126,125,125,125,0,1764984223.7782125
126,125,125,124,125,125,125,125,0,1764984223.7782152
126,125,125,124,124,125,125,125,0,1764984223.7782176
126,125,125,124,124,125,125,125,0,1764984223.7782197
126,125,125,124,124,125,125,125,0,1764984223.778222
126,125,125,124,124,125,125,125,0,1764984223.7782242
126,125,125,125,125,125,125,125,0,1764984223.7782261
127,125,126,125,125,125,125,126,0,1764984223.7782285
127,126,126,125,125,125,125,126,0,1764984223.7782304
127,126,125,125,124,125,125,126,0,1764984223.7782328
127,126,125,125,124,125,125,125,0,1764984223.7782352
126,125,125,125,124,125,125,125,0,1764984223.778237
126,125,125,125,124,125,125,125,0,1764984223.7782395
126,125,125,125,124,125,125,125,0,1764984223.7782416
126,125,125,125,124,125,125,125,0,1764984223.778244
126,125,125,125,124,125,125,125,0,1764984223.7984195
126,125,125,125,124,125,125,125,0,1764984223.798424
126,125,125,125,123,125,125,125,0,1764984223.7984276
126,125,125,125,123,125,125,125,0,1764984223.7984312
126,125,125,125,123,125,125,125,0,1764984223.7984376
126,125,125,125,123,125,125,125,0,1764984223.7984414
126,126,125,125,124,125,125,125,0,1764984223.7984447
126,125,125,125,125,125,125,125,0,1764984223.7984486
125,125,125,125,125,125,125,125,0,1764984223.7984579
125,125,125,125,125,125,124,124,0,1764984223.798462
126,125,125,125,125,125,124,125,0,1764984223.7984653
126,125,125,124,125,125,124,125,0,1764984223.7984686
126,125,125,124,124,125,124,125,0,1764984223.7984724
127,125,125,124,123,125,124,125,0,1764984223.7984812
127,125,125,124,124,125,125,125,0,1764984223.7984846
126,125,125,125,124,125,125,125,0,1764984223.7984896
126,124,125,125,125,125,125,125,0,1764984223.8186078
126,124,125,125,126,125,125,125,0,1764984223.8186114
126,124,125,125,126,125,125,125,0,1764984223.8186147
126,125,124,124,125,125,124,125,0,1764984223.8186178
126,125,124,124,124,125,124,125,0,1764984223.8186212
126,125,124,124,124,125,124,125,0,1764984223.8186245
126,125,125,124,123,125,124,125,0,1764984223.8186278
126,125,125,125,124,124,124,125,0,1764984223.8186395
126,125,125,125,125,125,124,125,0,1764984223.8186429
127,125,125,125,125,125,125,125,0,1764984223.818646
127,125,126,125,125,125,125,125,0,1764984223.8186493
127,125,125,125,124,125,125,125,0,1764984223.8186524
126,125,125,125,124,125,125,125,0,1764984223.8186817
126,125,125,124,124,125,125,125,0,1764984223.8186848
126,125,125,124,124,125,124,125,0,1764984223.8186886
126,124,124,125,126,124,124,125,0,1764984223.8186922
126,125,125,125,127,124,125,125,0,1764984223.85894
126,125,125,125,127,124,125,125,0,1764984223.8589437
126,125,125,125,127,124,125,125,0,1764984223.858947
126,125,125,125,125,125,125,125,0,1764984223.8589504
126,125,125,125,123,125,125,125,0,1764984223.8589537
126,125,125,125,122,125,125,125,0,1764984223.858957
126,125,125,125,121,125,125,125,0,1764984223.8589602
126,125,125,125,122,125,125,125,0,1764984223.8589635
126,125,125,125,123,125,125,125,0,1764984223.8589668
126,125,125,125,125,125,124,125,0,1764984223.85897
126,126,125,125,126,125,124,125,0,1764984223.8589735
126,125,125,125,126,125,124,125,0,1764984223.8589792
126,125,125,125,126,125,124,125,0,1764984223.8690434
126,125,125,125,125,124,124,125,0,1764984223.869047
126,125,125,125,124,125,125,125,0,1764984223.8690503
126,125,125,125,123,125,125,125,0,1764984223.8690536
126,125,125,125,123,125,125,125,0,1764984223.8891706
126,125,125,125,124,125,125,125,0,1764984223.8891745
126,125,125,125,125,125,125,125,0,1764984223.8891778
126,125,125,125,126,125,124,125,0,1764984223.8891811
126,125,125,125,126,125,125,125,0,1764984223.8891845
126,125,125,124,127,125,125,125,0,1764984223.8891878
126,125,125,124,126,125,125,125,0,1764984223.8891912
126,125,125,124,125,125,125,125,0,1764984223.8891947
126,125,125,124,123,125,125,125,0,1764984223.8891983
126,125,125,124,123,125,125,125,0,1764984223.8892016
126,125,125,125,123,125,125,125,0,1764984223.8892055
126,125,125,125,124,125,125,125,0,1764984223.889209
125,124,125,125,124,125,125,125,0,1764984223.8892124
125,124,125,125,125,125,125,125,0,1764984223.8892162
125,124,125,125,125,124,125,125,0,1764984223.8892195
126,125,125,125,124,124,125,125,0,1764984223.8892233
126,125,125,125,123,124,125,125,0,1764984223.929457
127,125,125,125,125,125,125,125,0,1764984223.9294605
126,125,125,125,125,125,124,125,0,1764984223.9294639
126,125,125,125,125,125,125,125,0,1764984223.929467
126,125,125,125,124,125,125,125,0,1764984223.9294703
126,125,125,125,124,125,125,125,0,1764984223.9294736
126,125,125,125,122,125,125,125,0,1764984223.9294765
126,125,125,125,122,125,125,125,0,1764984223.9294798
126,125,125,125,122,124,125,125,0,1764984223.929483
126,124,124,125,123,124,125,124,0,1764984223.9294863
126,124,124,125,124,125,125,125,0,1764984223.9294915
126,124,124,124,124,125,125,125,0,1764984223.9294946
126,124,124,124,125,125,124,125,0,1764984223.929498
126,125,125,124,125,125,125,125,0,1764984223.9295013
127,125,125,124,126,125,125,125,0,1764984223.9295042
126,125,125,124,126,125,125,125,0,1764984223.9295075
126,125,125,125,126,125,125,125,0,1764984223.9496653
126,125,125,125,127,125,125,125,0,1764984223.949669
126,124,125,125,128,125,125,125,0,1764984223.9496722
126,124,125,125,127,125,125,125,0,1764984223.9496753
126,125,125,125,126,125,124,125,0,1764984223.9496787
126,125,125,125,125,125,124,125,0,1764984223.949682
126,125,125,125,123,125,124,125,0,1764984223.9496853
126,125,125,124,122,125,124,125,0,1764984223.9496884
126,125,125,124,122,125,125,125,0,1764984223.9496915
126,125,125,124,123,125,125,125,0,1764984223.9496949
126,125,125,125,124,125,125,125,0,1764984223.9496984
127,125,125,125,125,125,125,125,0,1764984223.9497018
127,125,125,125,125,125,125,125,0,1764984223.9497058
127,125,125,125,125,125,125,126,0,1764984223.949709
126,125,125,125,124,125,125,125,0,1764984223.9497128
126,125,125,124,123,125,125,125,0,1764984223.9497163
126,125,125,124,123,124,125,125,0,1764984224.0000064
126,125,124,124,123,124,125,125,0,1764984224.00001
126,125,125,124,123,124,125,125,0,1764984224.0000136
126,125,125,125,124,125,125,125,0,1764984224.0000167
127,125,125,125,125,125,125,125,0,1764984224.00002
127,125,125,125,125,125,125,125,0,1764984224.0000255
126,125,125,125,125,125,125,125,0,1764984224.0000288
126,125,125,125,125,125,125,125,0,1764984224.0000322
126,125,125,125,124,125,125,125,0,1764984224.0000353
126,124,125,125,125,124,124,125,0,1764984224.0000386
126,124,125,125,124,124,125,125,0,1764984224.000043
126,125,125,125,124,125,125,125,0,1764984224.0000463
126,125,125,125,125,125,125,125,0,1764984224.0000496
126,125,125,125,125,125,125,125,0,1764984224.0000527
127,125,125,125,125,125,125,125,0,1764984224.000056
127,125,125,125,125,125,125,125,0,1764984224.0000594
127,126,125,125,125,125,125,125,0,1764984224.0402977
127,126,125,125,125,125,125,125,0,1764984224.0403013
127,126,125,125,125,125,125,125,0,1764984224.0403044
126,125,125,125,126,125,124,125,0,1764984224.0403078
126,125,125,125,125,125,124,125,0,1764984224.0403113
126,125,125,125,125,125,124,125,0,1764984224.0403147
126,125,125,125,124,125,124,125,0,1764984224.040318
125,125,125,125,123,125,124,125,0,1764984224.0403216
126,125,125,125,123,125,125,125,0,1764984224.0403256
126,125,125,125,123,125,125,125,0,1764984224.0403295
126,125,125,125,123,125,125,125,0,1764984224.0403326
126,125,125,125,124,125,125,126,0,1764984224.0403361
126,125,125,125,124,125,125,126,0,1764984224.0403395
126,125,125,125,125,125,125,126,0,1764984224.0403433
126,125,125,125,124,125,125,125,0,1764984224.0403495
126,125,124,125,124,125,125,125,0,1764984224.040353
126,125,124,125,123,125,125,125,0,1764984224.0504138
126,125,125,124,122,125,125,125,0,1764984224.0504172
126,125,125,124,123,125,125,125,0,1764984224.0504205
126,125,125,125,124,125,125,125,0,1764984224.0504239
126,125,125,125,125,125,125,125,0,1764984224.0504272
126,125,125,125,127,125,125,125,0,1764984224.0504305
126,125,125,125,127,125,125,125,0,1764984224.0504339
126,125,125,125,126,125,125,125,0,1764984224.0504377
126,125,125,124,125,125,125,125,0,1764984224.0504413
126,125,124,124,124,125,124,125,0,1764984224.0504448
126,124,124,124,123,125,124,125,0,1764984224.0504484
126,124,124,124,123,124,124,125,0,1764984224.050452
126,124,124,124,123,125,124,125,0,1764984224.0504556
126,124,124,124,124,125,124,125,0,1764984224.0504591
126,125,125,125,124,125,124,125,0,1764984224.0504627
126,125,125,125,124,125,125,125,0,1764984224.0504663
126,125,125,125,124,125,125,126,0,1764984224.0907018
126,125,125,125,123,125,125,125,0,1764984224.0907054
126,125,125,125,123,125,125,125,0,1764984224.0907087
126,125,125,125,123,125,125,125,0,1764984224.090712
126,125,125,125,124,125,125,125,0,1764984224.0907154
126,125,125,125,124,125,125,125,0,1764984224.0907187
126,125,125,125,125,125,125,125,0,1764984224.090722
126,125,125,125,126,125,125,125,0,1764984224.0907254
126,125,125,125,125,125,125,125,0,1764984224.0907288
127,125,125,125,124,125,125,125,0,1764984224.090732
127,125,125,125,124,125,125,125,0,1764984224.0907357
127,125,125,125,124,125,125,125,0,1764984224.0907393
127,125,125,125,124,125,125,126,0,1764984224.0907428
127,125,125,125,125,125,125,126,0,1764984224.0907464
126,124,125,125,125,125,125,125,0,1764984224.09075
125,124,125,125,124,125,125,125,0,1764984224.0907536
125,124,125,125,123,125,125,125,0,1764984224.1108723
126,124,125,125,123,125,124,125,0,1764984224.1108756
126,125,125,125,123,125,124,125,0,1764984224.1108792
126,125,125,124,124,125,124,125,0,1764984224.1108828
127,125,125,125,125,125,125,125,0,1764984224.1108859
127,125,125,125,126,125,125,125,0,1764984224.1108894
127,125,125,125,127,125,125,125,0,1764984224.1108928
127,125,126,125,126,126,125,125,0,1764984224.110896
127,125,125,125,125,125,125,125,0,1764984224.1109
126,125,125,125,124,125,124,125,0,1764984224.1109033
126,125,125,124,123,125,124,125,0,1764984224.1109085
126,125,125,124,122,124,124,125,0,1764984224.1109114
126,125,125,124,123,124,124,125,0,1764984224.1109147
126,125,125,125,123,124,124,125,0,1764984224.110918
126,125,125,125,124,125,125,125,0,1764984224.1109211
127,125,125,125,125,125,125,125,0,1764984224.1109245
126,125,125,125,125,125,125,125,0,1764984224.1511588
126,125,125,125,124,125,125,125,0,1764984224.1511624
126,125,125,125,124,125,125,125,0,1764984224.1511657
126,125,125,125,124,125,125,125,0,1764984224.151169
126,125,125,124,124,124,124,125,0,1764984224.1511726
125,125,125,124,124,125,125,125,0,1764984224.151176
125,125,125,124,124,125,125,125,0,1764984224.1511793
125,125,125,124,125,125,125,125,0,1764984224.1511827
125,125,125,125,126,125,125,125,0,1764984224.151186
126,125,125,125,126,125,125,125,0,1764984224.1511893
127,125,125,125,125,125,125,125,0,1764984224.151193
127,126,125,125,125,125,125,125,0,1764984224.1511965
127,125,125,125,125,125,125,125,0,1764984224.1512
126,125,125,125,125,125,125,125,0,1764984224.1512036
126,125,125,125,125,125,125,125,0,1764984224.1512072
125,125,125,125,126,124,124,125,0,1764984224.1512108
126,124,125,125,125,124,124,125,0,1764984224.181392
126,125,125,125,125,124,124,125,0,1764984224.1813953
126,125,125,125,125,125,124,125,0,1764984224.1813986
126,125,125,125,124,125,124,125,0,1764984224.1814022
126,125,125,125,124,125,125,125,0,1764984224.1814058
126,125,125,125,125,125,125,125,0,1764984224.1814091
126,125,125,125,126,125,125,125,0,1764984224.1814125
127,125,125,125,126,125,125,126,0,1764984224.1814158
127,125,125,125,126,125,125,126,0,1764984224.1814194
127,125,125,125,126,125,125,125,0,1764984224.1814222
126,125,124,125,125,125,125,125,0,1764984224.1814256
126,125,124,125,123,125,125,125,0,1764984224.1814291
126,125,124,125,122,125,125,125,0,1764984224.1814327
126,125,125,125,122,125,125,125,0,1764984224.1814363
125,125,125,125,121,124,125,125,0,1764984224.18144
125,125,125,125,123,125,125,125,0,1764984224.1814437
126,125,125,125,124,125,125,125,0,1764984224.2216794
126,125,125,125,125,125,125,125,0,1764984224.221683
126,124,125,125,125,125,125,125,0,1764984224.2216864
126,125,125,125,125,125,125,125,0,1764984224.2216897
126,125,125,125,125,124,124,125,0,1764984224.2216926
126,125,125,124,124,124,124,125,0,1764984224.2216961
127,125,125,124,123,125,125,125,0,1764984224.2216995
127,125,125,124,124,125,125,125,0,1764984224.2217028
126,125,125,124,125,125,125,125,0,1764984224.2217062
126,125,125,125,125,125,125,125,0,1764984224.2217095
126,126,125,125,126,125,125,125,0,1764984224.2217128
126,126,125,125,126,125,125,125,0,1764984224.2217164
126,125,125,125,125,125,125,125,0,1764984224.22172
126,125,125,125,125,125,125,125,0,1764984224.2217236
127,125,125,125,125,125,125,125,0,1764984224.2217271
126,125,125,125,125,125,125,125,0,1764984224.2217312
126,125,125,125,126,125,125,125,0,1764984224.24185
126,125,125,125,125,125,125,125,0,1764984224.2418535
126,125,125,125,124,125,124,125,0,1764984224.2418568
126,124,125,125,124,125,124,125,0,1764984224.2418628
126,125,125,125,123,125,125,125,0,1764984224.2418664
126,125,125,125,123,125,125,125,0,1764984224.2418704
126,125,125,125,123,125,125,125,0,1764984224.2418737
127,125,125,125,123,125,125,125,0,1764984224.2418773
127,125,125,125,123,125,125,125,0,1764984224.2418804
126,125,125,125,125,125,125,125,0,1764984224.241884
126,124,124,125,125,125,125,124,0,1764984224.241888
126,124,124,125,126,125,124,124,0,1764984224.2418914
126,125,124,125,126,124,124,125,0,1764984224.2418947
126,125,124,124,125,124,124,125,0,1764984224.241898
126,125,125,124,125,125,124,125,0,1764984224.2419014
127,125,125,125,124,125,125,125,0,1764984224.241905
127,125,125,125,125,125,125,125,0,1764984224.2620246
127,125,125,125,125,125,125,125,0,1764984224.262028
127,125,125,125,125,125,125,125,0,1764984224.2620313
126,125,125,125,124,125,125,125,0,1764984224.2620344
126,125,125,125,124,125,125,125,0,1764984224.2620378
126,124,125,125,123,125,125,125,0,1764984224.262041
126,124,125,124,123,125,125,125,0,1764984224.2620444
126,124,125,124,123,125,125,125,0,1764984224.2620475
126,124,125,124,124,125,125,125,0,1764984224.2620509
127,125,125,125,126,125,125,126,0,1764984224.2620542
127,125,125,125,127,125,125,126,0,1764984224.2620578
126,125,125,125,127,125,125,125,0,1764984224.2620614
126,125,125,125,128,125,125,125,0,1764984224.2620645
126,125,125,125,126,125,125,125,0,1764984224.2620678
126,125,125,124,126,125,125,125,0,1764984224.2620714
126,125,125,124,126,125,124,125,0,1764984224.2620747
126,124,125,124,125,125,125,125,0,1764984224.3123612
126,124,125,125,124,125,125,125,0,1764984224.3123646
127,124,125,125,125,125,125,125,0,1764984224.3123682
127,125,125,125,124,125,125,125,0,1764984224.3123717
127,125,125,125,123,125,125,125,0,1764984224.3123753
127,125,125,125,122,125,125,125,0,1764984224.312379
127,125,125,125,122,125,125,125,0,1764984224.3123825
127,125,125,125,124,125,125,125,0,1764984224.312386
126,125,125,125,125,125,125,126,0,1764984224.3123896
126,125,125,125,125,125,124,125,0,1764984224.3123932
126,124,125,125,125,125,124,125,0,1764984224.3123968
126,125,125,125,126,125,125,125,0,1764984224.3124
126,125,125,125,125,125,125,125,0,1764984224.3124037
126,125,124,125,124,125,125,125,0,1764984224.3124073
126,125,125,125,123,125,125,125,0,1764984224.3124108
126,125,125,124,123,125,125,125,0,1764984224.3124142
126,125,125,125,123,125,125,125,0,1764984224.332549
127,125,125,125,123,125,125,125,0,1764984224.3325524
127,125,125,125,124,125,125,125,0,1764984224.332556
127,125,125,125,125,125,125,125,0,1764984224.3325593
126,124,125,125,126,125,124,125,0,1764984224.3325624
125,124,124,125,126,125,124,125,0,1764984224.3325658
125,124,124,125,125,125,125,125,0,1764984224.3325708
125,124,125,125,124,125,125,125,0,1764984224.3325741
125,125,124,125,124,125,125,125,0,1764984224.3325775
126,125,125,125,124,125,125,125,0,1764984224.3325806
126,125,125,125,124,125,125,125,0,1764984224.332584
126,125,125,125,125,125,125,125,0,1764984224.332587
127,125,125,125,125,125,125,125,0,1764984224.3325903
126,125,125,125,125,125,125,125,0,1764984224.3325937
126,125,125,125,125,125,125,125,0,1764984224.332605
126,125,125,125,124,125,125,126,0,1764984224.3326085
126,125,125,125,124,125,125,126,0,1764984224.3829768
126,125,125,125,124,125,125,126,0,1764984224.3829808
126,125,125,125,124,125,125,125,0,1764984224.3829842
126,125,125,125,124,125,125,125,0,1764984224.3829875
126,125,125,125,125,125,125,125,0,1764984224.3829908
126,125,125,125,126,125,125,125,0,1764984224.3829944
126,125,125,125,126,125,125,125,0,1764984224.3829978
126,125,125,125,125,125,125,125,0,1764984224.383001
126,125,125,125,125,125,124,125,0,1764984224.3830047
126,125,125,124,124,124,124,125,0,1764984224.383008
126,124,125,125,124,124,124,125,0,1764984224.3830142
125,124,124,124,125,124,124,124,0,1764984224.3830175
125,124,125,124,126,125,124,124,0,1764984224.3830209
126,124,125,124,126,125,124,125,0,1764984224.3830242
126,125,125,124,125,125,124,125,0,1764984224.3830276
126,125,125,124,124,125,124,125,0,1764984224.3830311
126,125,125,125,123,125,125,125,0,1764984224.403148
126,125,125,125,122,125,125,125,0,1764984224.4031515
126,125,125,125,122,125,125,125,0,1764984224.4031549
126,125,125,125,123,125,125,125,0,1764984224.4031582
126,125,125,125,125,125,125,125,0,1764984224.4031618
126,125,125,125,125,125,124,125,0,1764984224.403165
126,125,125,125,125,125,124,125,0,1764984224.4031684
126,125,125,124,123,125,124,125,0,1764984224.4031718
126,124,125,124,122,124,124,125,0,1764984224.403175
126,125,125,124,122,125,124,125,0,1764984224.4031785
126,125,125,125,123,125,125,125,0,1764984224.403182
126,125,125,125,125,125,125,125,0,1764984224.4031856
126,125,125,125,126,125,125,125,0,1764984224.403189
127,126,125,125,127,125,125,125,0,1764984224.4031923
127,125,125,125,126,125,125,125,0,1764984224.4031959
127,125,125,125,125,125,125,125,0,1764984224.4031994
126,125,125,125,124,125,124,125,0,1764984224.4233155
126,125,125,124,123,125,124,125,0,1764984224.423319
126,125,125,124,123,125,125,125,0,1764984224.4233227
126,125,125,124,124,125,125,125,0,1764984224.4233284
126,125,125,125,125,125,125,125,0,1764984224.4233377
126,125,125,125,126,125,125,125,0,1764984224.4233413
126,125,125,125,126,125,125,125,0,1764984224.4233449
126,125,125,125,126,125,125,125,0,1764984224.4233484
126,125,125,124,124,125,125,125,0,1764984224.423352
126,124,125,124,123,125,125,125,0,1764984224.4233558
126,124,124,124,123,125,124,125,0,1764984224.4233613
126,124,125,124,123,125,124,125,0,1764984224.4233646
127,124,125,125,123,125,124,125,0,1764984224.4234083
127,125,125,125,124,125,125,125,0,1764984224.4234126
127,125,125,126,125,125,125,125,0,1764984224.423416
127,125,125,126,124,125,125,125,0,1764984224.4234197
